fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,hour,day_of_week
2,0,0,True,0,0.675789349539349,3,0.32421065046065034,1,0.0,2,0.0,4,0.0,1,12.0,3.0
2,2,1,False,1,0.38446965378937376,6,0.21566004409907355,3,0.16484012081841865,2,0.11702828270588732,4,0.11261728320263108,4,10.0,1.0
2,3,3,True,3,0.7578798701298701,0,0.24212012987012974,1,0.0,2,0.0,4,0.0,1,12.0,1.0
2,5,1,False,1,0.26639824498418563,2,0.23490832798492345,3,0.1974849967889461,6,0.17107565149911363,0,0.1301327787428309,7,10.0,4.0
2,5,1,False,1,0.26639824498418563,2,0.23490832798492345,3,0.1974849967889461,6,0.17107565149911363,0,0.1301327787428309,7,10.0,4.0
2,1,6,False,6,0.3461644262117865,1,0.31995083019241777,2,0.2309715393133436,0,0.06512529664175928,3,0.037787907640692786,2,9.0,4.0
2,2,2,True,2,0.5265257520389572,6,0.3119553703632262,1,0.08242337062166494,0,0.07909550697615157,3,0.0,1,8.0,2.0
2,3,6,False,6,0.41390400147386897,2,0.31440683340524056,1,0.17447799734861488,0,0.09721116777227541,3,0.0,5,9.0,0.0
2,0,0,True,0,0.6557301726051727,3,0.12522119547119542,2,0.11198144910644904,6,0.10706718281718276,1,0.0,1,9.0,5.0
2,1,1,True,1,0.37980907090983473,6,0.28914648203385374,2,0.26179641126329994,3,0.03354993310978113,0,0.02624194416232827,1,8.0,1.0
2,1,1,True,1,0.4320688979176826,2,0.26181956160651665,6,0.20913557471077548,5,0.048988588910538276,0,0.047987376854486986,1,9.0,1.0
2,6,1,False,1,0.4320688979176826,2,0.26181956160651665,6,0.20913557471077548,5,0.048988588910538276,0,0.047987376854486986,3,9.0,1.0
2,3,3,True,3,0.9752222222222222,2,0.012,6,0.006944444444444444,4,0.005833333333333333,0,0.0,1,20.0,4.0
2,3,3,True,3,0.4210039682539683,0,0.2936096681096679,4,0.28538636363636344,1,0.0,2,0.0,1,17.0,1.0
2,3,3,True,3,0.4414883325500169,6,0.2864925452376511,5,0.1549310667507491,4,0.05909685414170968,0,0.05099120131987307,1,18.0,4.0
2,3,3,True,3,0.9771363636363637,0,0.011818181818181818,4,0.009795454545454546,2,0.00125,1,0.0,1,17.0,3.0
