fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,elapsed_time
1,0,3,False,3,0.9516666666666665,2,0.03833333333333333,5,0.01,1,0.0,0,0.0,5,0 days 01:02:44
1,0,0,True,0,0.9934999999999999,2,0.006500000000000001,1,0.0,3,0.0,4,0.0,1,0 days 00:14:32
1,0,3,False,3,0.67,5,0.319,0,0.011000000000000001,1,0.0,2,0.0,3,0 days 00:28:44
1,3,3,True,3,0.5315,0,0.4635,2,0.005,1,0.0,4,0.0,1,0 days 00:14:23
1,2,4,False,4,0.65,0,0.26,2,0.09,1,0.0,3,0.0,3,0 days 00:37:06
1,2,0,False,0,0.7828333333333332,3,0.1571666666666667,4,0.06,1,0.0,2,0.0,5,0 days 00:37:52
1,3,1,False,1,0.67,0,0.26,3,0.07,2,0.0,4,0.0,3,0 days 00:40:17
1,1,1,True,1,0.3796904761904763,0,0.3240238095238095,5,0.2696190476190476,3,0.026666666666666665,2,0.0,1,0 days 00:15:27
1,2,1,False,1,0.66,3,0.18,2,0.12,0,0.04,4,0.0,3,0 days 00:50:26
1,1,1,True,1,0.5333333333333333,3,0.46666666666666673,0,0.0,2,0.0,4,0.0,1,0 days 00:18:57
1,1,0,False,0,0.62,3,0.28,1,0.06283333333333331,5,0.03716666666666666,2,0.0,3,0 days 00:28:03
1,1,1,True,1,0.7,3,0.19,0,0.11,2,0.0,4,0.0,1,0 days 00:21:57
1,1,1,True,1,0.74,0,0.26,2,0.0,3,0.0,4,0.0,1,0 days 00:05:24
1,5,5,True,5,0.6599047619047619,1,0.31759523809523804,0,0.0125,3,0.01,2,0.0,1,0 days 00:16:06
1,5,0,False,0,0.66,5,0.34,2,0.0,1,0.0,3,0.0,2,0 days 00:14:53
1,5,0,False,0,0.62,1,0.2628095238095238,5,0.1171904761904762,2,0.0,3,0.0,3,0 days 00:28:02
1,0,0,True,0,0.88,2,0.11,1,0.01,3,0.0,4,0.0,1,0 days 00:30:23
1,0,3,False,3,0.71,2,0.29,1,0.0,0,0.0,4,0.0,4,0 days 00:41:22
1,0,0,True,0,0.92,1,0.08,2,0.0,3,0.0,4,0.0,1,0 days 00:05:46
1,0,1,False,1,0.95,0,0.03,3,0.02,2,0.0,4,0.0,2,0 days 00:03:50
1,0,0,True,0,0.4914523809523809,5,0.3985476190476191,1,0.08,3,0.03,2,0.0,1,0 days 00:27:35
2,0,3,False,3,0.62,4,0.19,5,0.12,2,0.06,0,0.01,5,0 days 00:57:35
2,3,1,False,1,0.4910238095238095,2,0.4563095238095238,0,0.044833333333333336,3,0.007833333333333333,4,0.0,4,0 days 00:15:15
2,3,1,False,1,0.5619047619047617,3,0.43809523809523826,0,0.0,2,0.0,4,0.0,2,0 days 00:15:40
2,0,0,True,0,0.76,4,0.19,2,0.05,1,0.0,3,0.0,1,0 days 00:44:29
2,2,0,False,0,0.97,2,0.02,1,0.01,3,0.0,4,0.0,2,0 days 00:36:26
2,3,3,True,3,0.67,1,0.23,0,0.1,2,0.0,4,0.0,1,0 days 00:16:58
2,2,5,False,5,0.63,2,0.33,0,0.04,1,0.0,3,0.0,2,0 days 00:54:37
2,0,3,False,3,0.95,2,0.05,1,0.0,0,0.0,4,0.0,4,0 days 01:32:54
2,1,1,True,1,0.5619047619047617,3,0.43809523809523826,0,0.0,2,0.0,4,0.0,1,0 days 00:15:40
2,1,0,False,0,0.7,5,0.3,2,0.0,1,0.0,3,0.0,4,0 days 00:21:34
2,3,0,False,0,0.65,2,0.21,4,0.12,3,0.01,5,0.01,4,0 days 01:23:17
2,3,2,False,2,0.87,4,0.08,0,0.03,3,0.02,1,0.0,4,0 days 01:16:43
2,1,0,False,0,0.88,3,0.12,1,0.0,2,0.0,4,0.0,3,0 days 00:39:26
2,3,5,False,5,0.69,3,0.28,2,0.03,1,0.0,0,0.0,2,0 days 01:28:24
2,5,2,False,2,0.66,0,0.1906666666666667,3,0.14933333333333335,1,0.0,4,0.0,6,0 days 00:46:23
2,5,2,False,2,0.63,0,0.37,1,0.0,3,0.0,4,0.0,6,0 days 01:17:48
2,0,0,True,0,0.63,5,0.27,2,0.06,1,0.04,3,0.0,1,0 days 00:22:10
2,0,0,True,0,0.97,3,0.03,1,0.0,2,0.0,4,0.0,1,0 days 01:47:18
2,0,2,False,2,0.44,1,0.43,0,0.11,3,0.02,4,0.0,3,0 days 00:42:00
2,0,0,True,0,0.63,3,0.34,2,0.02,5,0.01,1,0.0,1,0 days 01:13:32
2,4,0,False,0,0.7,5,0.27,4,0.03,1,0.0,3,0.0,3,0 days 01:11:48
2,0,3,False,3,0.78,5,0.17,2,0.05,1,0.0,0,0.0,5,0 days 01:03:24
2,0,5,False,5,0.66,0,0.18,1,0.15999999999999998,2,0.0,3,0.0,2,0 days 00:26:07
2,0,0,True,0,0.56,5,0.37,4,0.07,1,0.0,3,0.0,1,0 days 00:30:08
2,0,3,False,3,0.65,0,0.175,2,0.175,1,0.0,4,0.0,2,0 days 00:15:35
2,0,2,False,2,0.73,0,0.24,3,0.03,1,0.0,4,0.0,2,0 days 00:54:55
2,0,2,False,2,0.53,1,0.42,3,0.05,0,0.0,4,0.0,4,0 days 00:53:05
2,0,0,True,0,0.56,2,0.34,1,0.1,3,0.0,4,0.0,1,0 days 00:50:39
2,1,0,False,0,0.64,5,0.2,2,0.11,3,0.05,1,0.0,5,0 days 00:15:09
2,1,5,False,5,0.48583333333333334,3,0.48416666666666663,1,0.03,0,0.0,2,0.0,3,0 days 00:16:10
2,1,2,False,2,0.3955,0,0.3944999999999999,1,0.13866666666666666,5,0.06133333333333333,3,0.01,3,0 days 00:16:24
2,0,1,False,1,0.5079523809523809,5,0.48204761904761895,3,0.01,0,0.0,2,0.0,4,0 days 00:28:01
2,1,1,True,1,0.5598333333333333,3,0.44016666666666665,0,0.0,2,0.0,4,0.0,1,0 days 00:18:57
2,1,1,True,1,0.58,5,0.29,0,0.09,2,0.04,3,0.0,1,0 days 00:42:15
2,3,1,False,1,0.8058333333333333,2,0.15416666666666667,0,0.0275,3,0.0125,4,0.0,4,0 days 00:15:16
2,3,5,False,5,0.71,2,0.23,3,0.06,1,0.0,0,0.0,3,0 days 01:24:41
2,3,0,False,0,0.74,1,0.23,5,0.03,2,0.0,3,0.0,5,0 days 00:29:40
2,3,5,False,5,0.5419761904761904,1,0.3780238095238095,3,0.04,2,0.04,0,0.0,3,0 days 00:16:39
2,3,2,False,2,0.65,3,0.21,5,0.14,1,0.0,0,0.0,2,0 days 01:34:55
2,2,0,False,0,0.7895833333333333,1,0.1404166666666667,4,0.04,2,0.02,3,0.01,4,0 days 00:47:47
2,3,3,True,3,0.9366666666666668,1,0.05333333333333333,0,0.01,2,0.0,4,0.0,1,0 days 00:23:02
2,5,5,True,5,0.5419761904761904,1,0.3780238095238095,3,0.04,2,0.04,0,0.0,1,0 days 00:16:39
2,2,5,False,5,0.61,3,0.22033333333333333,1,0.1696666666666667,0,0.0,2,0.0,5,0 days 00:15:43
2,2,3,False,3,0.503,5,0.397,0,0.1,1,0.0,2,0.0,5,0 days 01:02:23
2,3,2,False,2,0.73,0,0.18,1,0.09,3,0.0,4,0.0,4,0 days 00:50:20
2,2,2,True,2,0.82,3,0.16,5,0.02,1,0.0,0,0.0,1,0 days 01:25:15
2,2,3,False,3,0.93,0,0.04,2,0.02,4,0.01,1,0.0,3,0 days 00:47:04
2,5,3,False,3,0.48,2,0.29,4,0.22,0,0.01,1,0.0,6,0 days 01:07:58
2,1,5,False,5,0.7041666666666666,3,0.25,0,0.04583333333333333,1,0.0,2,0.0,4,0 days 00:27:27
2,5,3,False,3,0.93,0,0.06,2,0.01,1,0.0,4,0.0,6,0 days 01:05:34
2,5,1,False,1,0.66,5,0.24,3,0.09,0,0.01,2,0.0,2,0 days 00:25:41
2,5,3,False,3,0.61,4,0.25,2,0.09,5,0.04,0,0.01,4,0 days 01:08:05
2,5,5,True,5,0.48583333333333334,3,0.48416666666666663,1,0.03,0,0.0,2,0.0,1,0 days 00:16:10
2,2,3,False,3,0.7679999999999998,0,0.11599999999999999,1,0.096,5,0.02,2,0.0,5,0 days 00:15:12
2,5,5,True,5,0.68,4,0.29,0,0.03,1,0.0,3,0.0,1,0 days 01:01:19
2,5,3,False,3,0.9683333333333334,0,0.02,5,0.011666666666666665,1,0.0,2,0.0,3,0 days 00:16:13
2,2,4,False,4,0.65,3,0.29,5,0.03,2,0.03,0,0.0,4,0 days 01:22:05
2,0,1,False,1,0.63,0,0.24,3,0.13,2,0.0,4,0.0,2,0 days 00:39:34
2,4,0,False,0,0.96,5,0.04,2,0.0,1,0.0,3,0.0,6,0 days 00:42:47
2,0,3,False,3,0.9255,5,0.0645,0,0.01,1,0.0,2,0.0,3,0 days 00:45:12
2,0,0,True,0,0.99,2,0.01,1,0.0,3,0.0,4,0.0,1,0 days 00:30:59
2,1,1,True,1,0.6997857142857142,5,0.2902142857142857,3,0.01,0,0.0,2,0.0,1,0 days 00:27:55
2,3,3,True,3,0.408,1,0.402,2,0.09733333333333333,0,0.09266666666666666,4,0.0,1,0 days 00:15:58
2,3,5,False,5,0.8026666666666666,0,0.1673333333333334,1,0.03,2,0.0,3,0.0,5,0 days 00:17:16
2,3,3,True,3,0.76,0,0.15,2,0.07,1,0.02,4,0.0,1,0 days 00:45:54
2,1,5,False,5,0.58,0,0.29,3,0.13,1,0.0,2,0.0,4,0 days 00:18:46
2,1,0,False,0,0.6716666666666665,3,0.23,5,0.08416666666666667,1,0.014166666666666666,2,0.0,4,0 days 00:27:38
2,3,1,False,1,0.5,5,0.36,0,0.11,3,0.03,2,0.0,4,0 days 00:27:05
2,3,3,True,3,0.35616666666666674,1,0.3226666666666666,0,0.32116666666666666,2,0.0,4,0.0,1,0 days 00:52:07
2,0,0,True,0,1.0,1,0.0,2,0.0,3,0.0,4,0.0,1,0 days 00:40:43
2,1,1,True,1,0.5619047619047617,3,0.43809523809523826,0,0.0,2,0.0,4,0.0,1,0 days 00:15:40
2,2,3,False,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,4,0 days 01:31:25
2,3,1,False,1,0.83,0,0.17,2,0.0,3,0.0,4,0.0,4,0 days 00:22:03
2,3,3,True,3,0.64,5,0.31,2,0.05,1,0.0,0,0.0,1,0 days 01:19:47
2,3,5,False,5,0.48583333333333334,3,0.48416666666666663,1,0.03,0,0.0,2,0.0,2,0 days 00:16:10
2,3,2,False,2,0.62,4,0.24,3,0.06,0,0.04,5,0.04,3,0 days 00:57:29
2,3,2,False,2,0.62,5,0.31,3,0.05,0,0.02,1,0.0,3,0 days 00:24:59
2,3,3,True,3,0.8073333333333335,5,0.13266666666666668,0,0.06,1,0.0,2,0.0,1,0 days 00:45:23
2,5,3,False,3,0.68,0,0.32,1,0.0,2,0.0,4,0.0,6,0 days 00:06:45
2,1,1,True,1,0.9183333333333333,5,0.03333333333333333,3,0.03,0,0.018333333333333333,2,0.0,1,0 days 00:15:29
2,5,5,True,5,0.71,0,0.23,2,0.06,1,0.0,3,0.0,1,0 days 00:01:08
2,5,3,False,3,0.89,2,0.06,0,0.05,1,0.0,4,0.0,6,0 days 01:05:00
2,2,0,False,0,0.46783333333333327,1,0.4121666666666667,3,0.11,5,0.01,2,0.0,5,0 days 00:07:05
2,5,3,False,3,0.84,0,0.11,1,0.05,2,0.0,4,0.0,6,0 days 00:21:07
2,5,3,False,3,0.9,0,0.08,5,0.02,1,0.0,2,0.0,3,0 days 00:24:13
2,0,0,True,0,0.89,2,0.09,3,0.02,1,0.0,4,0.0,1,0 days 01:00:43
2,0,0,True,0,0.75,4,0.19,2,0.05,3,0.01,1,0.0,1,0 days 00:44:30
2,0,3,False,3,0.83,0,0.14,2,0.02,4,0.01,1,0.0,2,0 days 00:47:06
2,0,2,False,2,0.69,0,0.21,5,0.1,1,0.0,3,0.0,2,0 days 01:01:00
2,4,3,False,3,0.7818333333333334,0,0.18816666666666668,4,0.03,1,0.0,2,0.0,3,0 days 00:52:37
2,1,0,False,0,0.7125,1,0.28,5,0.0075,2,0.0,3,0.0,2,0 days 00:07:42
2,0,3,False,3,0.92,5,0.08,1,0.0,0,0.0,2,0.0,4,0 days 01:13:01
2,1,1,True,1,0.7822222222222223,3,0.15468253968253964,5,0.06309523809523811,0,0.0,2,0.0,1,0 days 00:15:38
2,1,2,False,2,0.69,0,0.2,5,0.1,4,0.01,3,0.0,6,0 days 01:01:02
2,1,3,False,3,0.88,0,0.12,1,0.0,2,0.0,4,0.0,3,0 days 00:40:20
2,2,2,True,2,0.65,3,0.33,5,0.02,1,0.0,0,0.0,1,0 days 01:33:35
