fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,elapsed_time
2,0,6,False,6,0.48950000000000016,0,0.4304999999999999,5,0.08,1,0.0,3,0.0,2,0 days 00:39:52
2,0,0,True,0,0.98,5,0.02,2,0.0,1,0.0,3,0.0,1,0 days 00:59:47
2,0,0,True,0,0.68,1,0.16333333333333336,5,0.15666666666666665,2,0.0,3,0.0,1,0 days 00:39:21
2,4,2,False,2,0.33946825396825403,4,0.32329761904761894,0,0.2974007936507935,3,0.029833333333333333,1,0.01,2,0 days 00:15:16
2,0,5,False,5,0.71,6,0.2,0,0.05,8,0.04,3,0.0,3,0 days 00:30:01
2,1,2,False,2,0.4875,9,0.41,1,0.0525,5,0.03333333333333333,0,0.016666666666666666,3,0 days 00:21:40
2,0,0,True,0,1.0,1,0.0,2,0.0,3,0.0,4,0.0,1,0 days 00:55:38
2,0,6,False,6,0.57,0,0.42,4,0.01,1,0.0,3,0.0,2,0 days 01:34:50
2,0,5,False,5,0.64,0,0.28,4,0.08,1,0.0,3,0.0,2,0 days 01:00:04
2,0,0,True,0,0.995,4,0.005,2,0.0,1,0.0,3,0.0,1,0 days 01:11:18
2,0,0,True,0,0.995,4,0.005,2,0.0,1,0.0,3,0.0,1,0 days 01:11:18
2,0,0,True,0,0.49,6,0.43583333333333335,2,0.056666666666666664,1,0.0175,3,0.0,1,0 days 00:16:05
2,0,6,False,6,0.8,5,0.11866666666666666,1,0.06133333333333333,0,0.02,3,0.0,4,0 days 01:06:33
2,0,0,True,0,1.0,1,0.0,2,0.0,3,0.0,4,0.0,1,0 days 00:56:41
2,4,0,False,0,0.78,7,0.21,5,0.01,1,0.0,3,0.0,7,0 days 01:00:55
2,1,2,False,2,0.9561666666666667,1,0.043833333333333335,0,0.0,3,0.0,4,0.0,2,0 days 00:06:50
2,1,0,False,0,0.5820000000000001,5,0.41800000000000004,2,0.0,1,0.0,3,0.0,4,0 days 00:44:08
2,0,0,True,0,0.79,5,0.21,2,0.0,1,0.0,3,0.0,1,0 days 00:54:03
2,1,1,True,1,0.88,2,0.12,0,0.0,3,0.0,4,0.0,1,0 days 00:03:19
2,1,1,True,1,0.6470238095238093,2,0.3529761904761904,0,0.0,3,0.0,4,0.0,1,0 days 00:05:24
2,2,2,True,2,0.545,1,0.455,0,0.0,3,0.0,4,0.0,1,0 days 00:01:25
2,0,5,False,5,0.65,0,0.34,1,0.01,2,0.0,3,0.0,2,0 days 00:53:51
2,2,2,True,2,0.7002738095238094,9,0.29972619047619037,1,0.0,0,0.0,4,0.0,1,0 days 00:00:30
2,0,0,True,0,0.93,1,0.04,5,0.03,2,0.0,3,0.0,1,0 days 01:05:09
2,0,6,False,6,0.66,0,0.27,1,0.06,2,0.01,3,0.0,2,0 days 00:17:29
2,2,3,False,3,0.94,4,0.06,1,0.0,0,0.0,2,0.0,5,0 days 00:20:13
2,0,0,True,0,1.0,1,0.0,2,0.0,3,0.0,4,0.0,1,0 days 00:54:45
2,0,0,True,0,0.59,5,0.1831666666666667,1,0.15683333333333332,6,0.07,3,0.0,1,0 days 01:05:41
2,1,1,True,1,0.54,8,0.37,2,0.05,9,0.04,4,0.0,1,0 days 00:11:52
2,0,0,True,0,0.99,1,0.01,2,0.0,3,0.0,4,0.0,1,0 days 01:13:18
2,2,8,False,8,0.64,2,0.355,9,0.005,0,0.0,4,0.0,2,0 days 00:00:27
2,1,1,True,1,0.7,2,0.27,9,0.03,0,0.0,4,0.0,1,0 days 00:00:49
2,2,1,False,1,0.83,0,0.08,9,0.04999999999999999,2,0.03,6,0.01,4,0 days 00:14:38
2,2,1,False,1,0.72,6,0.23,0,0.04,2,0.01,3,0.0,4,0 days 00:16:31
2,4,4,True,4,0.6,2,0.37,1,0.03,0,0.0,3,0.0,1,0 days 00:02:47
2,1,6,False,6,0.56,0,0.44,2,0.0,1,0.0,3,0.0,4,0 days 00:37:12
2,0,0,True,0,0.84,1,0.12,7,0.02,5,0.02,3,0.0,1,0 days 00:53:32
2,0,0,True,0,0.74,5,0.26,2,0.0,1,0.0,3,0.0,1,0 days 01:09:28
2,2,2,True,2,0.64,9,0.27,1,0.09,0,0.0,4,0.0,1,0 days 00:15:09
2,0,0,True,0,0.96,5,0.04,2,0.0,1,0.0,3,0.0,1,0 days 01:09:15
2,2,2,True,2,0.7279523809523809,1,0.19204761904761905,3,0.08,0,0.0,4,0.0,1,0 days 00:05:23
