fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
5,3,1,False,1,0.76,3,0.24,0,0.0,2,0.0,4,0.0,2,0 days 00:54:40.600000
5,3,3,True,3,0.9,1,0.1,0,0.0,2,0.0,4,0.0,1,0 days 00:53:41.300000
5,3,3,True,3,0.99,0,0.01,1,0.0,2,0.0,4,0.0,1,0 days 01:43:40.900000
5,3,1,False,1,0.77,3,0.2,0,0.03,2,0.0,4,0.0,2,0 days 00:31:07.500000
5,4,0,False,0,0.91,2,0.09,1,0.0,3,0.0,4,0.0,5,0 days 02:35:44
5,4,4,True,4,0.7,0,0.27,2,0.02,3,0.01,1,0.0,1,0 days 02:14:28.600000
5,4,0,False,0,0.65,2,0.24,3,0.09,4,0.02,1,0.0,4,0 days 02:25:09.300000
5,4,2,False,2,0.62,4,0.36,0,0.02,1,0.0,3,0.0,2,0 days 02:50:45.200000
5,1,0,False,0,0.65,1,0.23,3,0.08,4,0.04,2,0.0,2,0 days 00:28:14.500000
5,2,0,False,0,0.93,2,0.07,1,0.0,3,0.0,4,0.0,2,0 days 04:42:10.300000
5,1,3,False,3,0.62,4,0.31,1,0.07,0,0.0,2,0.0,3,0 days 00:27:11.600000
5,1,3,False,3,0.83,1,0.17,0,0.0,2,0.0,4,0.0,2,0 days 00:53:41.900000
5,1,1,True,1,0.7709999999999999,3,0.22899999999999998,0,0.0,2,0.0,4,0.0,1,0 days 00:53:43.800000
5,0,3,False,3,0.61,0,0.28,1,0.11,2,0.0,4,0.0,2,0 days 00:51:24.800000
5,0,2,False,2,0.91,0,0.09,1,0.0,3,0.0,4,0.0,2,0 days 04:28:54.100000
5,0,3,False,3,0.89,4,0.1,0,0.01,1,0.0,2,0.0,3,0 days 02:15:50.900000
5,0,2,False,2,0.93,0,0.05,4,0.02,1,0.0,3,0.0,2,0 days 01:30:16
5,2,4,False,4,0.64,3,0.22,0,0.14,1,0.0,2,0.0,5,0 days 02:41:05.100000
5,3,4,False,4,0.63,3,0.36,0,0.01,1,0.0,2,0.0,2,0 days 02:15:29.400000
5,2,0,False,0,0.89,3,0.11,1,0.0,2,0.0,4,0.0,4,0 days 02:42:05.600000
5,3,2,False,2,0.58,3,0.3950000000000001,0,0.025,1,0.0,4,0.0,2,0 days 03:36:40.900000
5,2,3,False,3,0.72,0,0.25,4,0.03,1,0.0,2,0.0,5,0 days 02:45:58
5,1,3,False,3,0.75,1,0.25,0,0.0,2,0.0,4,0.0,2,0 days 00:53:41.100000
5,3,1,False,1,0.77,3,0.2,0,0.03,2,0.0,4,0.0,2,0 days 00:31:08.100000
5,2,2,True,2,0.59,0,0.23,1,0.16,3,0.02,4,0.0,1,0 days 00:08:39.700000
5,3,3,True,3,0.6,1,0.33,2,0.06,0,0.01,4,0.0,1,0 days 00:42:19.200000
6,3,2,False,2,0.83,0,0.16,4,0.01,1,0.0,3,0.0,5,0 days 02:30:53.600000
6,2,3,False,3,0.92,0,0.08,1,0.0,2,0.0,4,0.0,4,0 days 03:12:01.200000
6,3,3,True,3,0.68,1,0.25,2,0.07,0,0.0,4,0.0,1,0 days 03:28:26.900000
6,1,1,True,1,0.73,3,0.27,0,0.0,2,0.0,4,0.0,1,0 days 00:53:11.600000
6,1,1,True,1,0.91,2,0.07,3,0.02,0,0.0,4,0.0,1,0 days 00:54:50.300000
6,0,4,False,4,0.66,0,0.24,2,0.1,1,0.0,3,0.0,2,0 days 02:35:34.900000
6,3,3,True,3,0.81,0,0.19,1,0.0,2,0.0,4,0.0,1,0 days 02:42:47.900000
6,3,3,True,3,0.62,1,0.38,0,0.0,2,0.0,4,0.0,1,0 days 00:55:43.400000
6,4,4,True,4,0.75,1,0.25,2,0.0,0,0.0,3,0.0,1,0 days 00:26:54.400000
6,4,4,True,4,0.78,3,0.16,0,0.05,2,0.01,1,0.0,1,0 days 02:41:22
6,2,0,False,0,0.56,4,0.23621428571428574,2,0.19378571428571426,3,0.01,1,0.0,3,0 days 01:47:20.900000
6,1,3,False,3,0.8233333333333333,1,0.17666666666666664,0,0.0,2,0.0,4,0.0,2,0 days 00:53:42.500000
6,2,3,False,3,0.83,4,0.1,2,0.06,1,0.01,0,0.0,3,0 days 01:56:43.600000
6,0,2,False,2,0.69,4,0.24,0,0.06,3,0.01,1,0.0,3,0 days 02:14:07.200000
6,1,3,False,3,0.58,0,0.38,4,0.04,1,0.0,2,0.0,4,0 days 00:58:05
6,2,2,True,2,0.58,3,0.3,0,0.12,1,0.0,4,0.0,1,0 days 04:01:34.600000
6,1,1,True,1,0.92,3,0.08,0,0.0,2,0.0,4,0.0,1,0 days 00:39:44.500000
6,0,3,False,3,0.76,1,0.24,0,0.0,2,0.0,4,0.0,3,0 days 00:52:35.600000
6,0,3,False,3,0.92,0,0.08,1,0.0,2,0.0,4,0.0,2,0 days 03:11:28
6,4,2,False,2,0.7,0,0.3,1,0.0,3,0.0,4,0.0,5,0 days 02:40:57.200000
6,0,0,True,0,0.65,3,0.2,2,0.11,4,0.04,1,0.0,1,0 days 02:49:42.100000
6,3,1,False,1,0.71,4,0.29,2,0.0,0,0.0,3,0.0,5,0 days 00:27:05.100000
6,3,4,False,4,0.65,3,0.3,0,0.05,1,0.0,2,0.0,2,0 days 01:20:56
6,3,3,True,3,0.95,1,0.05,0,0.0,2,0.0,4,0.0,1,0 days 00:19:55.600000
6,3,0,False,0,0.74,4,0.17,2,0.09,1,0.0,3,0.0,5,0 days 02:41:05.800000
6,2,4,False,4,0.72,0,0.21,2,0.06,3,0.01,1,0.0,3,0 days 02:14:11.500000
6,3,1,False,1,0.88,0,0.11,3,0.01,2,0.0,4,0.0,3,0 days 00:54:10.300000
6,3,0,False,0,0.78,3,0.14,2,0.08,1,0.0,4,0.0,2,0 days 02:44:29
6,2,4,False,4,0.58,3,0.34,2,0.06,1,0.02,0,0.0,3,0 days 01:57:55
7,1,4,False,4,0.78,3,0.22,1,0.0,0,0.0,2,0.0,3,0 days 01:16:04.300000
7,3,0,False,0,0.89,2,0.08,3,0.02,4,0.01,1,0.0,3,0 days 02:48:59.500000
7,0,2,False,2,0.71,0,0.29,1,0.0,3,0.0,4,0.0,2,0 days 04:42:36
7,0,2,False,2,0.62,3,0.37,1,0.01,0,0.0,4,0.0,4,0 days 03:18:53.300000
7,3,3,True,3,0.95,1,0.05,0,0.0,2,0.0,4,0.0,1,0 days 00:19:39.700000
7,3,1,False,1,0.75,3,0.25,0,0.0,2,0.0,4,0.0,2,0 days 00:53:42.400000
7,4,2,False,2,0.87,0,0.13,1,0.0,3,0.0,4,0.0,5,0 days 02:48:03.900000
7,4,3,False,3,0.84,4,0.16,1,0.0,0,0.0,2,0.0,2,0 days 01:20:27.500000
7,0,2,False,2,0.65,4,0.33,0,0.02,1,0.0,3,0.0,3,0 days 01:26:17.400000
7,1,3,False,3,0.94,1,0.05,0,0.01,2,0.0,4,0.0,2,0 days 00:31:39.700000
7,1,3,False,3,0.74,0,0.26,1,0.0,2,0.0,4,0.0,3,0 days 00:53:59.800000
7,0,0,True,0,0.67,1,0.21,3,0.12,2,0.0,4,0.0,1,0 days 00:33:41.700000
7,2,2,True,2,0.64,3,0.35,1,0.01,0,0.0,4,0.0,1,0 days 03:20:12.300000
7,0,3,False,3,0.71,4,0.29,1,0.0,0,0.0,2,0.0,4,0 days 01:22:23.500000
7,2,0,False,0,0.71,3,0.18,4,0.11,1,0.0,2,0.0,5,0 days 01:51:19.200000
7,1,3,False,3,0.69,1,0.31,0,0.0,2,0.0,4,0.0,2,0 days 00:53:37.900000
7,1,3,False,3,0.94,1,0.06,0,0.0,2,0.0,4,0.0,2,0 days 00:53:40.200000
7,2,0,False,0,0.85,2,0.13,3,0.02,1,0.0,4,0.0,2,0 days 03:07:51.400000
7,2,0,False,0,0.87,4,0.12,3,0.01,1,0.0,2,0.0,5,0 days 02:33:30.100000
7,3,1,False,1,0.79,3,0.21,0,0.0,2,0.0,4,0.0,2,0 days 00:53:41.900000
7,2,3,False,3,0.85,1,0.13,2,0.02,0,0.0,4,0.0,3,0 days 00:43:07.200000
7,3,0,False,0,0.67,3,0.21,4,0.07,2,0.05,1,0.0,2,0 days 02:41:09.400000
7,3,3,True,3,0.77,0,0.2,2,0.03,1,0.0,4,0.0,1,0 days 03:38:35.200000
7,3,3,True,3,0.96,0,0.04,1,0.0,2,0.0,4,0.0,1,0 days 01:43:30.800000
7,3,2,False,2,0.61,3,0.35,0,0.04,1,0.0,4,0.0,2,0 days 02:17:00.800000
7,3,3,True,3,0.64,0,0.23,2,0.12,4,0.01,1,0.0,1,0 days 02:12:51.600000
7,2,1,False,1,0.65,4,0.29,2,0.05,3,0.01,0,0.0,3,0 days 02:02:11.500000
7,3,3,True,3,0.96,0,0.04,1,0.0,2,0.0,4,0.0,1,0 days 01:42:49.700000
7,4,3,False,3,0.64,0,0.23,2,0.12,4,0.01,1,0.0,4,0 days 02:12:11.800000
8,1,0,False,0,0.6,2,0.38,3,0.02,1,0.0,4,0.0,4,0 days 00:11:17.600000
8,0,3,False,3,0.65,0,0.33,2,0.02,1,0.0,4,0.0,2,0 days 03:08:03.300000
8,2,0,False,0,0.71,2,0.28,3,0.01,1,0.0,4,0.0,2,0 days 04:07:28
8,3,3,True,3,0.68,0,0.3,4,0.02,1,0.0,2,0.0,1,0 days 02:16:07.800000
8,2,0,False,0,0.6,2,0.38,3,0.02,1,0.0,4,0.0,2,0 days 00:12:30.900000
8,3,4,False,4,0.67,0,0.26,2,0.07,1,0.0,3,0.0,5,0 days 01:50:08.200000
8,4,2,False,2,0.57,3,0.22,1,0.13,0,0.08,4,0.0,5,0 days 00:59:26.400000
