fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
1,2,1,False,1,0.67,7,0.29,0,0.04,2,0.0,3,0.0,4,0 days 04:28:38.100000
1,2,3,False,3,0.6,4,0.24,1,0.16,0,0.0,2,0.0,5,0 days 01:21:14.200000
1,3,3,True,3,0.46078571428571435,0,0.4492142857142856,2,0.09,1,0.0,4,0.0,1,0 days 00:54:02.300000
1,2,2,True,2,0.69,7,0.2,4,0.11,0,0.0,3,0.0,1,0 days 00:06:44.100000
1,7,3,False,3,0.65,7,0.25,2,0.06,1,0.04,0,0.0,2,0 days 00:58:27.700000
1,2,2,True,2,0.98,8,0.02,1,0.0,0,0.0,4,0.0,1,0 days 00:10:50.700000
1,2,2,True,2,0.99,3,0.01,1,0.0,0,0.0,4,0.0,1,0 days 00:59:12.900000
1,2,2,True,2,0.63,1,0.34,3,0.01633333333333333,0,0.013666666666666666,4,0.0,1,0 days 00:54:03.300000
1,2,3,False,3,0.58,2,0.23,7,0.17,1,0.02,0,0.0,2,0 days 03:28:25.100000
1,8,1,False,1,0.67,8,0.27,6,0.02,0,0.02,4,0.02,2,0 days 02:44:47.900000
1,8,2,False,2,0.71,7,0.22,6,0.05,0,0.02,3,0.0,9,0 days 03:47:35
1,8,1,False,1,0.62,6,0.29,2,0.07,4,0.02,3,0.0,9,0 days 01:56:54.400000
1,8,0,False,0,0.63,6,0.23,1,0.11,3,0.03,2,0.0,9,0 days 02:57:31.700000
1,4,8,False,8,0.81,1,0.18,6,0.01,2,0.0,3,0.0,6,0 days 02:37:20.200000
1,3,1,False,1,0.8283333333333333,3,0.1716666666666667,0,0.0,2,0.0,4,0.0,2,0 days 00:54:11.700000
1,4,1,False,1,0.88,8,0.11,7,0.01,2,0.0,3,0.0,6,0 days 03:35:52.900000
1,8,4,False,4,0.67,7,0.2,8,0.1,2,0.02,0,0.01,3,0 days 04:28:31
1,2,0,False,0,0.64,7,0.34,2,0.02,1,0.0,3,0.0,3,0 days 06:17:15
1,3,3,True,3,0.65,0,0.18,8,0.15,2,0.02,4,0.0,1,0 days 02:51:44.100000
1,8,2,False,2,0.92,7,0.07,4,0.01,0,0.0,3,0.0,9,0 days 04:08:05.900000
