fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,distance
1,2,7,False,7,0.6133333333333334,2,0.31666666666666665,0,0.07,1,0.0,3,0.0,2,0 days 02:41:06.900000
1,2,3,False,3,0.7941666666666667,9,0.2058333333333333,1,0.0,0,0.0,4,0.0,8,0 days 00:27:01.500000
1,2,11,False,11,0.56,2,0.26,3,0.1,6,0.08,0,0.0,2,0 days 00:08:13.100000
1,2,0,False,0,0.58,3,0.32,6,0.06,2,0.04,1,0.0,4,0 days 01:29:59.800000
1,3,3,True,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,1,0 days 00:27:50.100000
1,3,3,True,3,0.88,2,0.06,13,0.06,1,0.0,4,0.0,1,0 days 00:27:11.200000
1,2,2,True,2,0.86,11,0.14,1,0.0,0,0.0,4,0.0,1,0 days 02:10:03.100000
1,3,3,True,3,0.7,6,0.27,2,0.03,1,0.0,0,0.0,1,0 days 00:54:44.200000
1,3,0,False,0,0.89,2,0.07,6,0.04,1,0.0,3,0.0,5,0 days 02:14:18.700000
1,2,3,False,3,0.91,13,0.09,1,0.0,0,0.0,4,0.0,8,0 days 00:26:50.300000
1,2,6,False,6,0.62,3,0.38,1,0.0,0,0.0,2,0.0,5,0 days 00:54:54.700000
1,9,3,False,3,0.6501785714285715,2,0.32482142857142854,9,0.025,1,0.0,4,0.0,3,0 days 00:26:53.300000
1,1,6,False,6,0.7,10,0.21,11,0.04,12,0.04,3,0.01,7,0 days 00:05:11.300000
1,3,2,False,2,0.64,3,0.33,13,0.03,1,0.0,4,0.0,2,0 days 00:26:59.900000
1,3,2,False,2,0.88,1,0.12,0,0.0,3,0.0,4,0.0,4,0 days 02:41:39.600000
1,3,3,True,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,1,0 days 00:27:51.300000
1,2,6,False,6,0.67,2,0.31,3,0.02,1,0.0,0,0.0,2,0 days 00:38:46.600000
1,3,2,False,2,0.74,3,0.24,6,0.02,1,0.0,0,0.0,2,0 days 01:47:22.500000
1,3,3,True,3,0.9273333333333333,8,0.07266666666666666,1,0.0,0,0.0,4,0.0,1,0 days 00:26:56.700000
1,2,3,False,3,0.8,13,0.2,1,0.0,0,0.0,4,0.0,8,0 days 00:27:04.200000
1,3,3,True,3,0.72,5,0.25,2,0.03,1,0.0,0,0.0,1,0 days 00:15:55
1,3,2,False,2,0.754452380952381,3,0.13152380952380952,9,0.11402380952380951,1,0.0,4,0.0,2,0 days 00:26:58.200000
1,3,3,True,3,0.91,6,0.06,2,0.03,1,0.0,0,0.0,1,0 days 01:07:16.900000
1,3,5,False,5,0.63,2,0.34,3,0.03,1,0.0,0,0.0,3,0 days 02:15:14.900000
1,3,3,True,3,0.99,13,0.01,1,0.0,0,0.0,4,0.0,1,0 days 00:26:51.300000
1,3,2,False,2,0.92,6,0.08,1,0.0,0,0.0,3,0.0,5,0 days 01:34:47
1,3,13,False,13,0.6052142857142857,3,0.3947857142857142,1,0.0,0,0.0,4,0.0,2,0 days 00:27:00.300000
1,3,3,True,3,0.85,2,0.12,13,0.03,1,0.0,4,0.0,1,0 days 00:14:24.300000
1,3,6,False,6,0.68,3,0.32,1,0.0,0,0.0,2,0.0,2,0 days 00:07:21.300000
1,2,2,True,2,0.89,10,0.1,3,0.01,1,0.0,4,0.0,1,0 days 01:21:14.700000
1,3,6,False,6,0.87,8,0.08,2,0.03,12,0.02,3,0.0,5,0 days 01:50:15.700000
1,2,2,True,2,0.77,5,0.23,1,0.0,0,0.0,3,0.0,1,0 days 02:14:49.500000
1,2,13,False,13,0.61,3,0.3,2,0.09,1,0.0,4,0.0,3,0 days 02:14:43.400000
1,2,2,True,2,0.66,5,0.21,6,0.1,3,0.03,0,0.0,1,0 days 01:59:47.400000
1,2,2,True,2,0.9,6,0.09,8,0.01,1,0.0,3,0.0,1,0 days 01:00:40.200000
1,2,6,False,6,0.83,3,0.11,5,0.05,2,0.01,0,0.0,4,0 days 00:03:39.800000
1,2,2,True,2,0.64,5,0.23,3,0.11,6,0.02,0,0.0,1,0 days 02:13:06.200000
1,3,3,True,3,0.9,6,0.07,2,0.03,1,0.0,0,0.0,1,0 days 00:10:17.500000
1,3,3,True,3,0.91,12,0.08,6,0.01,1,0.0,2,0.0,1,0 days 00:30:26.500000
1,3,2,False,2,0.66,3,0.34,1,0.0,0,0.0,4,0.0,2,0 days 00:16:22.700000
1,3,2,False,2,0.78,6,0.22,1,0.0,0,0.0,3,0.0,5,0 days 02:07:34.300000
1,2,3,False,3,0.67,2,0.19,10,0.11,6,0.03,0,0.0,2,0 days 02:04:25
1,3,3,True,3,0.44966666666666666,6,0.37033333333333324,2,0.17,7,0.01,0,0.0,1,0 days 01:20:36.100000
1,3,13,False,13,0.65,3,0.35,1,0.0,0,0.0,4,0.0,2,0 days 00:26:39.100000
1,3,3,True,3,0.3613809523809524,9,0.33082142857142854,2,0.30779761904761893,1,0.0,4,0.0,1,0 days 00:26:58.300000
1,3,6,False,6,0.93,3,0.07,1,0.0,0,0.0,2,0.0,2,0 days 00:55:06.200000
1,2,6,False,6,0.59,3,0.27,2,0.14,1,0.0,0,0.0,3,0 days 01:20:40.700000
1,2,2,True,2,0.74,6,0.24,8,0.02,1,0.0,3,0.0,1,0 days 01:50:29.600000
1,3,6,False,6,0.97,3,0.03,1,0.0,0,0.0,2,0.0,2,0 days 00:07:24.100000
1,3,3,True,3,0.91,13,0.05,2,0.04,1,0.0,4,0.0,1,0 days 00:27:06.800000
1,3,3,True,3,0.8673333333333336,9,0.12266666666666667,6,0.01,1,0.0,2,0.0,1,0 days 00:27:01.300000
1,3,2,False,2,0.68,3,0.24,6,0.08,1,0.0,0,0.0,2,0 days 01:29:01.500000
1,3,3,True,3,0.56,6,0.29,2,0.15,1,0.0,0,0.0,1,0 days 00:55:51.900000
1,3,6,False,6,0.72,3,0.21,10,0.04,2,0.03,0,0.0,2,0 days 00:32:02.400000
1,3,3,True,3,0.56,11,0.24,12,0.13,6,0.04,10,0.03,1,0 days 00:05:00.700000
1,3,13,False,13,0.72,3,0.27,2,0.01,1,0.0,4,0.0,2,0 days 00:27:09.100000
1,10,0,False,0,0.58,3,0.38,2,0.03,6,0.01,1,0.0,11,0 days 01:29:33
1,3,2,False,2,0.79,8,0.14,3,0.06,6,0.01,0,0.0,3,0 days 01:20:26.700000
1,3,2,False,2,0.63,3,0.33,13,0.04,1,0.0,4,0.0,2,0 days 00:28:07
1,1,2,False,2,0.58,6,0.21,3,0.17,5,0.04,0,0.0,6,0 days 00:09:38.500000
1,2,3,False,3,0.71,6,0.28,2,0.01,1,0.0,0,0.0,3,0 days 02:14:28.500000
1,9,6,False,6,0.61,7,0.26,3,0.13,0,0.0,2,0.0,10,0 days 00:27:00.800000
1,3,2,False,2,0.85,10,0.1,8,0.05,0,0.0,4,0.0,8,0 days 00:31:46.200000
1,3,3,True,3,0.67,13,0.27,2,0.06,1,0.0,4,0.0,1,0 days 00:14:39.900000
1,2,6,False,6,0.83,2,0.15,1,0.01,11,0.01,3,0.0,2,0 days 01:27:16.900000
1,3,2,False,2,0.59,6,0.2,3,0.15,9,0.04,8,0.02,3,0 days 00:13:27.700000
1,3,13,False,13,0.8,3,0.19,10,0.01,0,0.0,4,0.0,2,0 days 00:29:20.500000
1,3,3,True,3,0.91,13,0.09,1,0.0,0,0.0,4,0.0,1,0 days 00:26:50.300000
1,2,2,True,2,1.0,0,0.0,1,0.0,3,0.0,4,0.0,1,0 days 02:09:09.800000
1,3,11,False,11,0.67,3,0.29,0,0.04,1,0.0,4,0.0,2,0 days 00:11:12.300000
1,3,2,False,2,0.88,8,0.07,3,0.05,1,0.0,4,0.0,3,0 days 00:03:22
1,3,5,False,5,0.67,3,0.33,1,0.0,0,0.0,2,0.0,2,0 days 00:07:42.100000
