fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,elevation_gain
1,0,0,True,0,0.3215748416801019,2,0.27058280946369156,3,0.1921624818709505,6,0.17789602506294208,1,0.03778384192231392,1,47.0
1,4,1,False,1,0.7963352601928425,4,0.1011828016072201,6,0.06924842091727329,3,0.016749960135600393,0,0.016483557147063666,2,0.0
1,3,2,False,2,0.3416386815077654,0,0.2879475659019641,3,0.15534238400955322,6,0.1355310092429219,5,0.07954035933779505,3,57.0
1,4,1,False,1,0.5504709087848911,2,0.1582301605899869,6,0.14813998405377457,4,0.051288070554226815,3,0.048009999807038434,4,18.0
1,0,3,False,3,0.3476376368729309,0,0.2633533019268313,2,0.2581053497156438,6,0.13090371148459382,1,0.0,2,70.0
1,0,2,False,2,0.3415532375466922,3,0.1865567144357862,6,0.18158145421493432,0,0.17349313479852582,1,0.11681545900406104,4,51.0
1,6,2,False,2,0.4680036075036075,1,0.4080465367965365,3,0.12394985569985567,0,0.0,4,0.0,7,12.0
1,0,2,False,2,0.3416386815077654,0,0.2879475659019641,3,0.15534238400955322,6,0.1355310092429219,5,0.07954035933779505,2,57.0
1,1,1,True,1,0.7963352601928425,4,0.1011828016072201,6,0.06924842091727329,3,0.016749960135600393,0,0.016483557147063666,1,0.0
1,2,0,False,0,0.5512892213995155,6,0.4487107786004845,2,0.0,1,0.0,3,0.0,3,61.0
1,2,3,False,3,0.7879555722055716,2,0.21204442779442775,1,0.0,0,0.0,4,0.0,2,91.0
1,6,3,False,3,0.3408742784992784,2,0.32608423520923524,0,0.184783189033189,6,0.14825829725829723,1,0.0,4,73.0
1,6,1,False,1,0.46979673323752236,2,0.3333627198824567,6,0.19684054688002062,0,0.0,3,0.0,3,8.0
1,2,3,False,3,0.537205266955267,0,0.23122691197691198,6,0.22899206349206339,2,0.002575757575757576,1,0.0,4,77.0
1,6,6,True,6,0.6501857170607169,1,0.349814282939283,2,0.0,0,0.0,3,0.0,1,3.0
1,3,3,True,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,1,152.0
1,3,3,True,3,0.5713641636141636,6,0.15965112665112663,2,0.14121692196692195,0,0.12776778776778774,1,0.0,1,84.0
1,3,3,True,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,1,147.0
1,3,2,False,2,0.5512970072545721,3,0.30241066223215557,6,0.146292330513272,1,0.0,0,0.0,2,39.0
1,3,0,False,0,0.31426978087272195,2,0.3044572976043563,6,0.29339876136934945,3,0.0878741601535719,1,0.0,4,46.0
1,3,3,True,3,0.3327800683148981,6,0.25992513575176096,0,0.24412294241705998,2,0.16317185351628066,1,0.0,1,68.0
1,1,2,False,2,0.5476622589948006,1,0.2774381747587898,0,0.11459988676501996,4,0.06029967948138966,3,0.0,2,16.0
1,2,2,True,2,0.5512970072545721,3,0.30241066223215557,6,0.146292330513272,1,0.0,0,0.0,1,39.0
1,1,1,True,1,0.5475498669922382,6,0.3011168931500739,2,0.15133323985768796,0,0.0,3,0.0,1,9.0
1,1,2,False,2,0.4586122190185489,0,0.2740643784675113,3,0.10023400952556956,6,0.08909719223657837,5,0.07799220075179154,6,31.0
1,1,1,True,1,0.7963352601928425,4,0.1011828016072201,6,0.06924842091727329,3,0.016749960135600393,0,0.016483557147063666,1,0.0
1,1,2,False,2,0.35938242721380753,0,0.34931395305735724,6,0.09879456634584508,3,0.09678511073686734,1,0.09572394264612258,5,36.0
1,1,1,True,1,0.5504709087848911,2,0.1582301605899869,6,0.14813998405377457,4,0.051288070554226815,3,0.048009999807038434,1,18.0
1,1,2,False,2,0.4680036075036075,1,0.4080465367965365,3,0.12394985569985567,0,0.0,4,0.0,2,12.0
1,3,3,True,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,1,85.0
1,0,2,False,2,0.49576190476190485,3,0.26956349206349195,6,0.23467460317460315,1,0.0,0,0.0,5,89.0
1,2,3,False,3,0.3446201298701297,0,0.3160454545454544,2,0.18341738816738815,6,0.15591702741702743,1,0.0,3,96.0
1,2,2,True,2,0.3451437416212957,1,0.29353723924853947,0,0.18186660291033352,3,0.09122984510329708,6,0.08822257111653395,1,26.0
1,2,3,False,3,0.7391337845161372,2,0.25586621548386246,0,0.003,6,0.002,1,0.0,2,81.0
1,2,2,True,2,0.3451437416212957,1,0.29353723924853947,0,0.18186660291033352,3,0.09122984510329708,6,0.08822257111653395,1,26.0
1,0,3,False,3,0.5290138195138194,2,0.23582523032523026,0,0.14155029692529691,6,0.09361065323565322,1,0.0,3,48.0
1,2,2,True,2,0.49576190476190485,3,0.26956349206349195,6,0.23467460317460315,1,0.0,0,0.0,1,89.0
1,2,1,False,1,0.4344534526048626,2,0.25976421897899876,6,0.2043632694185459,4,0.10141905899759245,3,0.0,2,20.0
1,2,3,False,3,0.35604566106136404,0,0.339738362819149,6,0.17235538931665847,2,0.13186058680282786,1,0.0,4,40.0
1,3,3,True,3,0.7568668831168829,6,0.2431331168831167,1,0.0,0,0.0,2,0.0,1,87.0
1,1,1,True,1,0.7963352601928425,4,0.1011828016072201,6,0.06924842091727329,3,0.016749960135600393,0,0.016483557147063666,1,0.0
1,0,1,False,1,0.5504709087848911,2,0.1582301605899869,6,0.14813998405377457,4,0.051288070554226815,3,0.048009999807038434,6,18.0
1,3,3,True,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,1,147.0
1,6,0,False,0,0.4184858466696702,3,0.2706585310114721,5,0.15759741728859364,2,0.07892592293327585,6,0.07433228209698793,5,75.0
1,6,6,True,6,0.38647176151162205,1,0.3074485569470088,4,0.16109724945676945,2,0.1449824320845992,3,0.0,1,11.0
1,0,0,True,0,0.4107005485559294,3,0.21968718475852664,2,0.1596940494277114,6,0.14292692499727422,1,0.06699129226055799,1,58.0
1,0,2,False,2,0.5476622589948006,1,0.2774381747587898,0,0.11459988676501996,4,0.06029967948138966,3,0.0,3,16.0
1,6,6,True,6,0.6501857170607169,1,0.349814282939283,2,0.0,0,0.0,3,0.0,1,3.0
1,1,1,True,1,0.7963352601928425,4,0.1011828016072201,6,0.06924842091727329,3,0.016749960135600393,0,0.016483557147063666,1,0.0
1,6,2,False,2,0.5476622589948006,1,0.2774381747587898,0,0.11459988676501996,4,0.06029967948138966,3,0.0,7,16.0
1,6,3,False,3,0.39289087268902845,2,0.3558338474783319,0,0.1865381722848576,1,0.06473710754778192,4,0.0,7,52.0
1,2,2,True,2,0.3416386815077654,0,0.2879475659019641,3,0.15534238400955322,6,0.1355310092429219,5,0.07954035933779505,1,57.0
1,3,3,True,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,1,137.0
1,3,2,False,2,0.38312737262737256,3,0.38015698190698194,6,0.12424755799755799,5,0.1124680874680874,0,0.0,2,67.0
1,3,2,False,2,0.3049071042476614,3,0.2997390905448178,0,0.297512269120628,6,0.09784153608689213,1,0.0,2,41.0
1,3,3,True,3,0.9866666666666666,2,0.013333333333333332,1,0.0,0,0.0,4,0.0,1,117.0
1,3,3,True,3,0.40623820129818566,2,0.30932181784503754,6,0.10133315351659002,4,0.09269743427367262,0,0.09040939306651376,1,74.0
1,3,3,True,3,0.5713641636141636,6,0.15965112665112663,2,0.14121692196692195,0,0.12776778776778774,1,0.0,1,84.0
1,3,3,True,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,1,85.0
1,3,0,False,0,0.4107005485559294,3,0.21968718475852664,2,0.1596940494277114,6,0.14292692499727422,1,0.06699129226055799,2,58.0
1,3,1,False,1,0.5081014878224629,6,0.24791348980396957,0,0.08637972987624687,2,0.07917829040584458,5,0.07842700209147577,6,10.0
1,2,2,True,2,0.48179982402507987,0,0.1931018395698466,6,0.1418426801470615,3,0.11899221781269834,1,0.0642634384453135,1,35.0
1,0,0,True,0,0.4870798763070435,3,0.19353057090827985,2,0.16378326532428691,6,0.15560628746038957,1,0.0,1,50.0
1,1,1,True,1,0.7963352601928425,4,0.1011828016072201,6,0.06924842091727329,3,0.016749960135600393,0,0.016483557147063666,1,0.0
1,3,3,True,3,1.0,0,0.0,1,0.0,2,0.0,4,0.0,1,167.0
1,0,3,False,3,0.4372552978067683,2,0.31287227005880247,0,0.24987243213442897,1,0.0,4,0.0,3,64.0
1,1,1,True,1,0.45695604477222146,6,0.31627929097046736,2,0.12571137196137194,0,0.1010532922959393,3,0.0,1,4.0
1,1,1,True,1,0.7963352601928425,4,0.1011828016072201,6,0.06924842091727329,3,0.016749960135600393,0,0.016483557147063666,1,0.0
1,1,1,True,1,0.3723004100732426,6,0.25807044907277094,4,0.16149483918214558,2,0.1313405518200409,0,0.07679374985179938,1,5.0
1,0,2,False,2,0.45678869380533454,0,0.23944157064126093,6,0.1492820460842906,3,0.07781390479145894,5,0.07667378467765462,2,53.0
1,6,1,False,1,0.4754812813680088,6,0.2880146423736743,2,0.09026869254980367,0,0.07490343511426426,5,0.07133194859424834,2,7.0
1,2,1,False,1,0.4344534526048626,2,0.25976421897899876,6,0.2043632694185459,4,0.10141905899759245,3,0.0,2,20.0
1,2,2,True,2,0.6902444083694081,1,0.20990598290598278,4,0.09984960872460868,0,0.0,3,0.0,1,14.0
1,2,2,True,2,0.46968014635135946,6,0.2182086080354819,0,0.1875807978334145,1,0.0682281001962832,4,0.056302347583460845,1,23.0
1,2,2,True,2,0.5476622589948006,1,0.2774381747587898,0,0.11459988676501996,4,0.06029967948138966,3,0.0,1,16.0
1,0,3,False,3,0.39289087268902845,2,0.3558338474783319,0,0.1865381722848576,1,0.06473710754778192,4,0.0,3,52.0
1,2,0,False,0,0.5512892213995155,6,0.4487107786004845,2,0.0,1,0.0,3,0.0,3,61.0
1,2,0,False,0,0.3215748416801019,2,0.27058280946369156,3,0.1921624818709505,6,0.17789602506294208,1,0.03778384192231392,2,47.0
1,2,2,True,2,0.3049071042476614,3,0.2997390905448178,0,0.297512269120628,6,0.09784153608689213,1,0.0,1,41.0
1,3,3,True,3,0.9833333333333333,6,0.016666666666666666,1,0.0,0,0.0,2,0.0,1,110.0
1,3,3,True,3,0.532,5,0.4679999999999999,1,0.0,0,0.0,2,0.0,1,105.0
