fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,elevation_gain
1,3,6,False,6,0.3616349206349206,2,0.33591269841269833,1,0.3024523809523809,0,0.0,3,0.0,5,13.4
1,3,3,True,3,0.3382619047619047,1,0.32622619047619034,2,0.3257499999999998,5,0.00976190476190476,0,0.0,1,26.0
1,7,3,False,3,0.26064682539682527,7,0.2528412698412698,1,0.24651984126984122,4,0.2199920634920635,6,0.02,2,24.4
1,2,3,False,3,0.85,1,0.11333333333333333,7,0.035,2,0.0016666666666666666,0,0.0,4,23.6
1,2,2,True,2,0.3492420634920635,3,0.3206904761904761,5,0.28756746031746017,6,0.03,8,0.01,1,66.0
1,2,7,False,7,0.49099999999999994,4,0.42900000000000005,6,0.07,2,0.01,3,0.0,4,55.4
1,2,2,True,2,0.87,7,0.11,4,0.016666666666666666,1,0.003333333333333333,3,0.0,1,149.8
1,2,7,False,7,0.465,1,0.38500000000000006,6,0.07785714285714286,3,0.04733333333333333,2,0.024809523809523806,5,19.0
1,2,6,False,6,0.3616349206349206,2,0.33591269841269833,1,0.3024523809523809,0,0.0,3,0.0,2,13.4
1,2,1,False,1,0.6859047619047619,7,0.27909523809523795,3,0.03,4,0.005,2,0.0,5,23.8
1,2,2,True,2,0.4111309523809523,1,0.29195238095238096,3,0.2749166666666666,4,0.02,7,0.002,1,33.8
1,3,3,True,3,0.5853708791208789,1,0.4146291208791208,0,0.0,2,0.0,4,0.0,1,21.2
1,3,3,True,3,0.4059682539682538,2,0.21163888888888882,1,0.20876190476190473,6,0.16363095238095238,7,0.01,1,28.2
1,2,2,True,2,0.32423551216815377,6,0.2541177406209872,3,0.18038768415099884,8,0.0991495525033036,4,0.08665818963521044,1,0.0
1,2,3,False,3,0.3622698412698413,1,0.3164682539682538,8,0.2845952380952381,7,0.03666666666666667,2,0.0,5,29.8
1,4,1,False,1,0.62,7,0.22,2,0.14,0,0.02,3,0.0,6,117.2
1,2,7,False,7,0.57,1,0.21483333333333335,3,0.17516666666666666,4,0.04,2,0.0,5,80.4
1,0,7,False,7,0.54,1,0.4167142857142857,8,0.04328571428571428,2,0.0,3,0.0,8,95.4
1,2,4,False,4,0.4396666666666667,8,0.3903333333333333,7,0.13073809523809524,1,0.03426190476190476,0,0.005,8,98.2
1,0,1,False,1,0.5925714285714283,4,0.3174285714285713,7,0.08,6,0.01,3,0.0,7,94.8
1,4,2,False,2,0.5916666666666667,8,0.16183333333333333,5,0.124,1,0.1141666666666667,6,0.008333333333333333,7,10.0
1,4,1,False,1,0.7259761904761904,6,0.2,2,0.04019047619047619,3,0.03383333333333333,0,0.0,6,74.6
1,4,4,True,4,0.59,2,0.24,7,0.15,0,0.01,1,0.01,1,242.4
1,1,2,False,2,0.6806666666666666,7,0.25916666666666666,1,0.051833333333333335,0,0.008333333333333333,3,0.0,3,92.0
1,7,1,False,1,0.61,0,0.18999999999999997,2,0.16000000000000003,7,0.04,3,0.0,4,133.6
1,1,6,False,6,0.6,3,0.4,1,0.0,0,0.0,2,0.0,3,31.4
1,7,8,False,8,0.5060952380952382,3,0.4255714285714285,6,0.06333333333333332,2,0.005,0,0.0,9,13.8
1,7,4,False,4,0.5310714285714285,8,0.40892857142857136,7,0.06,0,0.0,3,0.0,3,112.8
1,5,4,False,4,0.66,2,0.17,3,0.08983333333333335,0,0.04449999999999999,1,0.030666666666666665,7,102.8
1,1,3,False,3,0.85,1,0.11333333333333333,7,0.035,2,0.0016666666666666666,0,0.0,2,23.6
1,1,1,True,1,0.74,2,0.24666666666666665,7,0.01,0,0.003333333333333333,3,0.0,1,127.6
1,7,7,True,7,0.84,0,0.1,1,0.04,2,0.02,3,0.0,1,116.8
1,1,3,False,3,0.5678333333333333,1,0.3821666666666666,4,0.05,0,0.0,2,0.0,2,38.0
1,7,1,False,1,0.81,2,0.15223809523809523,7,0.03776190476190477,0,0.0,3,0.0,3,67.8
1,4,4,True,4,0.6689285714285714,3,0.32107142857142856,2,0.01,1,0.0,0,0.0,1,37.8
1,4,2,False,2,0.44100000000000006,1,0.42899999999999994,4,0.09316666666666666,6,0.03683333333333333,3,0.0,3,37.2
1,4,0,False,0,0.71,7,0.23,2,0.04,3,0.01,4,0.01,5,109.2
1,2,1,False,1,0.62,8,0.24,0,0.13,7,0.01,3,0.0,8,189.6
1,3,3,True,3,0.4059682539682538,2,0.21163888888888882,1,0.20876190476190473,6,0.16363095238095238,7,0.01,1,28.2
1,1,7,False,7,0.5093809523809524,3,0.41383333333333333,2,0.033095238095238094,4,0.02192857142857143,1,0.01176190476190476,5,74.8
1,7,8,False,8,0.6225833333333333,2,0.3574166666666666,4,0.02,1,0.0,3,0.0,9,68.4
1,3,4,False,4,0.6833333333333335,1,0.166,2,0.15066666666666667,0,0.0,3,0.0,5,60.6
1,1,7,False,7,0.54,1,0.4167142857142857,8,0.04328571428571428,2,0.0,3,0.0,2,95.4
1,3,1,False,1,0.5256547619047618,4,0.4683452380952379,8,0.006,2,0.0,3,0.0,5,63.2
1,2,1,False,1,0.5093333333333334,2,0.44066666666666665,8,0.04,6,0.01,3,0.0,2,175.2
1,2,1,False,1,0.35138095238095235,3,0.34978571428571426,7,0.29883333333333334,0,0.0,2,0.0,5,71.4
1,3,1,False,1,0.5625039682539683,7,0.38749603174603175,8,0.04,5,0.005,3,0.005,5,25.6
1,2,8,False,8,0.72,2,0.17883333333333332,6,0.08116666666666666,4,0.02,3,0.0,2,3.4
1,7,7,True,7,0.61,8,0.33,2,0.05,1,0.01,3,0.0,1,45.2
1,2,2,True,2,0.5084177489177489,8,0.4515822510822511,4,0.04,1,0.0,3,0.0,1,2.4
1,2,3,False,3,0.6316666666666666,6,0.24945238095238093,2,0.11221428571428571,1,0.003333333333333333,7,0.003333333333333333,3,12.6
1,2,1,False,1,0.5336703296703296,2,0.1703904151404151,0,0.1480152625152625,4,0.14792399267399273,3,0.0,2,8.6
1,2,0,False,0,0.29892857142857127,4,0.27549206349206334,3,0.2309722222222221,1,0.1946071428571428,2,0.0,5,101.4
1,8,6,False,6,0.67,7,0.19,3,0.0975,5,0.02,8,0.015,5,64.0
1,8,2,False,2,0.83,4,0.115,6,0.04,3,0.01,1,0.005,9,78.6
1,8,8,True,8,0.3748809523809524,7,0.31395238095238076,1,0.25783333333333336,6,0.05,3,0.003333333333333333,1,47.4
1,8,7,False,7,0.5143809523809524,3,0.41383333333333333,2,0.033095238095238094,4,0.02692857142857143,1,0.01176190476190476,9,75.0
1,4,0,False,0,0.61,2,0.1953333333333333,1,0.14466666666666667,4,0.04,7,0.01,4,88.8
1,3,1,False,1,0.2632023809523808,3,0.26238095238095227,4,0.2405436507936508,2,0.2338730158730157,0,0.0,2,26.4
1,4,7,False,7,0.6956666666666667,2,0.21,4,0.07016666666666665,1,0.024166666666666666,3,0.0,3,138.0
1,8,1,False,1,0.62,8,0.23,0,0.13,7,0.02,3,0.0,2,190.0
1,2,2,True,2,0.88,4,0.09,7,0.03,0,0.0,3,0.0,1,199.4
1,3,1,False,1,0.86,2,0.10099999999999999,7,0.039,0,0.0,3,0.0,5,59.6
1,8,7,False,7,0.6075,8,0.25,4,0.14,2,0.0025,3,0.0,2,158.2
1,3,2,False,2,0.494547619047619,4,0.43795238095238104,3,0.043166666666666666,1,0.024333333333333332,0,0.0,3,38.4
1,3,1,False,1,0.4369534632034632,2,0.3837150072150072,3,0.17933152958152948,0,0.0,4,0.0,3,19.8
1,4,7,False,7,0.5275,8,0.4291666666666667,4,0.04333333333333333,0,0.0,3,0.0,3,122.4
1,3,1,False,1,0.35138095238095235,3,0.34978571428571426,7,0.2738333333333334,8,0.025,2,0.0,2,71.6
1,3,1,False,1,0.47359632034632027,2,0.3518001443001442,6,0.1746035353535353,0,0.0,3,0.0,5,21.4
1,5,0,False,0,0.71,4,0.18,1,0.056666666666666664,7,0.05,3,0.003333333333333333,7,142.4
1,3,7,False,7,0.5275,8,0.4291666666666667,4,0.04333333333333333,0,0.0,3,0.0,5,122.4
1,7,2,False,2,0.44100000000000006,1,0.42899999999999994,4,0.09316666666666666,6,0.03683333333333333,3,0.0,8,37.2
1,3,2,False,2,0.6833809523809522,3,0.28661904761904755,8,0.02,1,0.01,4,0.0,2,22.4
1,7,0,False,0,0.71,4,0.18,3,0.0435,2,0.0345,1,0.032,8,142.2
1,1,2,False,2,0.6806666666666666,7,0.25916666666666666,1,0.051833333333333335,0,0.008333333333333333,3,0.0,3,91.8
1,7,1,False,1,0.48219047619047617,2,0.3371028138528137,3,0.18070670995670998,0,0.0,4,0.0,8,25.2
1,7,0,False,0,0.8280476190476189,4,0.15195238095238095,6,0.01,3,0.01,2,0.0,8,94.0
1,1,1,True,1,0.347547619047619,4,0.3233690476190475,8,0.30566666666666653,2,0.017416666666666667,6,0.006,1,19.2
1,1,1,True,1,0.7596428571428571,4,0.24035714285714285,2,0.0,0,0.0,3,0.0,1,77.8
1,2,0,False,0,0.8516666666666666,1,0.1,2,0.04833333333333333,3,0.0,4,0.0,3,106.0
1,4,3,False,3,0.59,6,0.27,8,0.07,1,0.03666666666666667,4,0.03333333333333333,5,60.0
