fold,true_cluster,predicted_cluster,correct,top1_cluster,top1_confidence,top2_cluster,top2_confidence,top3_cluster,top3_confidence,top4_cluster,top4_confidence,top5_cluster,top5_confidence,true_rank,elevation_gain
2,1,4,False,4,0.66,1,0.204,2,0.136,0,0.0,3,0.0,2,18.8
2,3,3,True,3,0.71,4,0.28,2,0.01,1,0.0,0,0.0,1,6.4
2,1,3,False,3,0.96,2,0.04,1,0.0,0,0.0,4,0.0,3,43.9
2,2,3,False,3,0.8568333333333333,2,0.14316666666666666,1,0.0,0,0.0,4,0.0,2,51.1
2,3,2,False,2,0.83,0,0.15,3,0.02,1,0.0,4,0.0,3,54.7
2,2,4,False,4,0.75,1,0.16,2,0.05,3,0.04,0,0.0,3,11.7
2,2,3,False,3,0.61,0,0.39,1,0.0,2,0.0,4,0.0,4,41.4
2,2,0,False,0,0.65,3,0.3,2,0.05,1,0.0,4,0.0,3,61.2
2,4,0,False,0,0.6,3,0.3,4,0.07,2,0.03,1,0.0,3,20.4
3,0,2,False,2,0.88,3,0.1,0,0.02,1,0.0,4,0.0,3,37.7
3,2,4,False,4,0.73,3,0.21,0,0.06,1,0.0,2,0.0,5,29.9
3,1,3,False,3,0.44591874541012266,1,0.44243207699800347,2,0.08217389118721301,0,0.02947528640466064,4,0.0,2,0.0
3,3,3,True,3,0.44591874541012266,1,0.44243207699800347,2,0.08217389118721301,0,0.02947528640466064,4,0.0,1,0.0
3,0,2,False,2,0.6156666666666666,3,0.32,0,0.06433333333333333,1,0.0,4,0.0,3,61.3
3,3,3,True,3,0.44591874541012266,1,0.44243207699800347,2,0.08217389118721301,0,0.02947528640466064,4,0.0,1,0.0
3,3,4,False,4,0.59,3,0.36,1,0.04,0,0.01,2,0.0,2,4.2
3,3,3,True,3,0.44591874541012266,1,0.44243207699800347,2,0.08217389118721301,0,0.02947528640466064,4,0.0,1,0.0
3,4,0,False,0,0.48249999999999993,3,0.41750000000000015,4,0.1,1,0.0,2,0.0,3,28.3
3,4,4,True,4,0.83,3,0.11,0,0.06,1,0.0,2,0.0,1,13.0
3,2,4,False,4,0.71,0,0.29,2,0.0,1,0.0,3,0.0,3,14.4
3,1,1,True,1,0.9975,4,0.0025,2,0.0,0,0.0,3,0.0,1,18.2
3,0,3,False,3,0.7226825396825397,2,0.2673174603174603,0,0.01,1,0.0,4,0.0,3,42.4
3,2,4,False,4,0.73,3,0.21,0,0.06,1,0.0,2,0.0,5,29.8
3,1,3,False,3,0.44591874541012266,1,0.44243207699800347,2,0.08217389118721301,0,0.02947528640466064,4,0.0,2,0.0
3,1,1,True,1,0.8174556277056274,4,0.18254437229437226,2,0.0,0,0.0,3,0.0,1,17.9
3,2,4,False,4,0.665,0,0.26,1,0.075,2,0.0,3,0.0,4,19.3
3,2,4,False,4,0.6433333333333334,3,0.31,0,0.04666666666666666,1,0.0,2,0.0,5,30.4
3,0,0,True,0,0.9466666666666665,4,0.03,2,0.02,1,0.003333333333333333,3,0.0,1,14.0
3,4,3,False,3,0.875,0,0.06,4,0.06,1,0.005,2,0.0,3,15.1
3,0,0,True,0,0.6266666666666666,4,0.24333333333333335,3,0.11,2,0.02,1,0.0,1,30.7
3,2,3,False,3,0.6975,4,0.16,0,0.1425,1,0.0,2,0.0,5,27.8
3,1,1,True,1,0.8225,3,0.16,2,0.0175,0,0.0,4,0.0,1,18.4
3,1,1,True,1,0.6776547619047618,2,0.30234523809523806,0,0.02,3,0.0,4,0.0,1,17.4
3,3,3,True,3,0.64,2,0.35,4,0.01,1,0.0,0,0.0,1,21.3
3,3,2,False,2,0.59,0,0.3,3,0.11,1,0.0,4,0.0,3,49.3
3,3,2,False,2,0.76,3,0.19,0,0.05,1,0.0,4,0.0,2,35.7
3,3,3,True,3,0.44591874541012266,1,0.44243207699800347,2,0.08217389118721301,0,0.02947528640466064,4,0.0,1,0.0
3,3,3,True,3,0.8742857142857143,4,0.11,2,0.015714285714285715,1,0.0,0,0.0,1,12.7
3,4,3,False,3,0.72,1,0.16,2,0.11,4,0.01,0,0.0,4,24.4
4,3,3,True,3,0.4916447739294307,1,0.4330946580013159,2,0.047670843600149435,0,0.027589724469103922,4,0.0,1,0.0
4,0,4,False,4,0.87,2,0.09,0,0.04,1,0.0,3,0.0,3,19.7
4,1,1,True,1,0.7967691197691196,4,0.20323088023088012,2,0.0,0,0.0,3,0.0,1,17.9
4,3,1,False,1,0.65,3,0.32,4,0.03,0,0.0,2,0.0,2,5.0
4,3,2,False,2,0.62,3,0.38,1,0.0,0,0.0,4,0.0,2,51.4
4,2,3,False,3,0.82,0,0.15,2,0.03,1,0.0,4,0.0,3,35.5
4,3,4,False,4,0.42116666666666674,3,0.4113333333333333,0,0.14,2,0.02,1,0.0075,2,15.1
4,3,3,True,3,0.98,1,0.02,0,0.0,2,0.0,4,0.0,1,44.6
4,4,3,False,3,0.5114761904761903,4,0.37116666666666676,1,0.07735714285714286,0,0.04,2,0.0,2,15.5
4,4,2,False,2,0.57,4,0.26,0,0.17,1,0.0,3,0.0,2,14.5
4,4,2,False,2,0.69,4,0.25916666666666666,3,0.05083333333333334,1,0.0,0,0.0,2,23.4
4,1,3,False,3,0.4916447739294307,1,0.4330946580013159,2,0.047670843600149435,0,0.027589724469103922,4,0.0,2,0.0
4,0,2,False,2,0.7559999999999999,0,0.2173333333333333,1,0.02,3,0.006666666666666666,4,0.0,2,39.1
4,1,2,False,2,0.62,1,0.225,4,0.155,0,0.0,3,0.0,2,18.7
4,1,1,True,1,0.9372813852813852,4,0.06271861471861472,2,0.0,0,0.0,3,0.0,1,18.0
4,2,2,True,2,0.5736190476190476,3,0.4263809523809523,1,0.0,0,0.0,4,0.0,1,43.1
4,0,0,True,0,0.625,2,0.36,4,0.015,1,0.0,3,0.0,1,30.9
4,2,2,True,2,0.81,4,0.19,1,0.0,0,0.0,3,0.0,1,23.1
4,1,1,True,1,0.65,4,0.25,3,0.1,0,0.0,2,0.0,1,4.7
