resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,average_cadence,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,suffer_score
2,"{'id': 40463409, 'resource_state': 1}",Afternoon Run,16105.7,4278,4571,13.2,Run,Run,,Garmin Forerunner 235,9103093457,2023-05-19T20:46:36Z,2023-05-19T16:46:36Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,9,0,2,0,"{'id': 'a9103093457', 'summary_polyline': 'uoxyFxpnfOOkE@k@f@CrBA|@FBTVl@^\\THd@DvCGlBKnJ@hAIpBCvCMjFIb@E@M[_@Wa@Kg@U{CQ}AQ{CCWOOQi@Au@HkCDe@@mAHgABaAAi@NaBBw@DgDp@qH`@_BVo@Tg@n@cAj@gAl@u@^_@`@YzBaClBuCn@oAj@uA|@eHl@qFh@{DVyBJuACgAGaB[qCa@qCGo@Qs@i@wAGo@EcDBcBBq@Hs@Lo@To@z@iATe@n@kCJs@j@}AbAyBzBaG`BwBr@qAXa@`@]Tg@Tk@No@NiBJ_B?s@KaBCgB]sGqDiXC_@IgGFgBBmCLmECw@Iu@Ok@UeBUcAMqBAo@BgBIaD?cDEu@GwEEw@Iu@Iq@Mk@}CoGkAuBeAwBw@cAyAmCuCcG]e@Wi@[a@Wg@cAuByG{Ns@uAo@yA[i@c@Wg@Ce@U[i@Qo@iAwBm@qAcB_DqCuF[g@k@uAIq@Au@R{CBw@Aq@Ks@i@yAOs@Kw@?iEPgBDq@b@yBNaBVeBRmBJq@Pi@tAaDZi@Z]Ze@Vk@pAuB|@gAr@kAl@oA^_@nBgAh@_@TIc@Zq@Z}AlAe@l@s@hA]`@eA`Bk@n@iBzCUl@eAnDKl@Er@YdBIp@i@vCg@|Ae@rCEr@DpEHt@z@fCJl@Bp@Ct@YzCAv@Jr@bBxCb@hArC`GjArBn@tAh@pAHJ`@Xb@Db@LZf@fA~BhAvBz@jB`BnCbBbD|AjDpAzBTp@Td@nAxBTh@`D~FdAtBrAzBtCpFXzCJzBFt@FfB?hBL`D?`DFlBFt@d@lCL|ACt@Gt@@|AEnAIfGBvCFp@?v@NzABp@NxAJ|CJp@ThAP|APn@x@fAPn@Ft@HrCJnBEhBFlEKdBAt@Gn@UbB[^}@~@]f@SL{AnBa@hA}@zAaAxCk@nAyAfFOp@gB~CEPW|CAn@Bv@Dp@ZdCEFPvAJl@Dh@XjBj@zCZlCDx@OlCq@fG[~AYlBa@tCY~CKl@Ml@Yb@Yl@Yf@iAzAi@~@]d@_A`Aa@Z}@d@{@`AoArBs@pAQj@Ot@Q`DYtCSpDCfB?lEK`B?|CDt@XbBFr@HdBZpCDjA`@fBXh@Tj@Fn@DpBLzA@\\AZMd@OP_@JY@wAA{DFwC@qBT_BFsBBgECuCBg@D', 'resource_state': 2}",False,False,False,False,everyone,False,g13416231,"[41.09078689478338, -85.1149726845324]","[41.09063509851694, -85.11436432600021]",3.765,6.577,88.1,True,159.8,185.0,False,True,230.8,224.9,9765220611,9765220611,garmin_ping_275092649380,False,0,0,False,106.0
2,"{'id': 40463409, 'resource_state': 1}",Night Run,3219.4,1090,1097,12.6,Run,Run,0,Garmin Forerunner 235,9097702189,2023-05-19T01:03:40Z,2023-05-18T21:03:40Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,9,0,2,0,"{'id': 'a9097702189', 'summary_polyline': 'enxyFnnofOb@^Vf@PnABDYv@Y^OLOl@Ap@F~BRf@Pj@Cp@Q`B@p@Ln@Nj@hAb@nADjAGd@MVi@Bq@Sk@Ks@Es@G]Eo@@u@Qi@Ug@y@eAMo@UcBDw@Cq@Iq@K_@{CPe@GkCHc@LiACsCJe@CyFTi@Dg@@i@CkAFoAXqBCuBJCAGq@F_@Vy@DEjACpAId@Bf@JjA?h@Ef@?lA@rBIlBAjAEhAAhAGpAAjAGbABt@GjA?jACBCDo@EmCGeBEm@CAe@D', 'resource_state': 2}",False,False,False,False,everyone,False,g13269823,"[41.091239266097546, -85.11514174751937]","[41.091958014294505, -85.115109058097]",2.954,3.489,85.0,True,163.9,176.0,False,True,237.8,227.1,9759484881,9759484881,garmin_ping_274935737664,False,0,0,False,32.0
2,"{'id': 40463409, 'resource_state': 1}",Lunch Run,12884.0,3511,3609,9.9,Run,Run,0,Garmin Forerunner 235,9097701870,2023-05-18T15:17:04Z,2023-05-18T11:17:04Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,8,0,1,0,"{'id': 'a9097701870', 'summary_polyline': 'klxyFvonfObA?BTRBAo@Io@DGh@IdAI~CKdG?d@CvCCb@@f@CbFCxCMtCCb@I@CAKi@g@Om@E_@Eq@@s@U_BUgDKo@m@wBGw@B}@Hq@?u@NgDJ_B?s@DwAHkAj@eFPkB^_BPo@Ri@p@kAVc@t@eAz@cAb@Y|@}@zBkCr@kATi@b@uALk@`AeGPiB\\qCt@_JHiB@w@Cu@S_BYgB_@_BQ{A_@_BKq@C{B?kBJkBN{@Ri@n@oAZe@j@{B\\aBtA{Ch@sAb@uATe@h@qAz@iAjBsCl@s@Xk@`@_BTuC?iBKyCScDC_DEu@Io@Sk@c@}@Mk@YsC[cBSsCg@eFCo@E{C@uAEs@Aq@BaBCo@@qAFeB?w@GaBEs@Kq@OeBGcBIwDA}CGkB@q@IsCBaBAw@Go@Oi@[i@kBwCeDoGcCcEqBeEo@yAq@qAmAgBs@mAWo@eAsBaAyBw@iBaAkCUg@E?lBpDd@pAlA`Cr@hAXj@Ph@Tf@Xh@rB~CVf@Nj@N\\nArBfAzBr@nAVh@Zb@jApBdBlDhBjDPj@Bp@?nHAr@BrEH`BHlGTbCV~ADr@BbB?p@ErAArJ\\dEDdBJfB^hETdBZbBp@hALj@Hr@NlENbBRrEBt@?r@UvCW|AUl@}@jAWf@uBpCeAzBWn@a@rA{ApDe@zAy@xBi@hAYf@o@tAMt@IxAGp@AdBBbBNn@Rh@j@rCfAfHDx@@dBM`Ba@tCu@bGm@fJIl@Mn@Uh@{@nAu@rAUl@w@nA_C`Cw@~@qBpCYh@MXg@|AUjAm@jEQfBI~CYbH?rAGjC@fABZPp@NtAh@rDNtCJl@HZX`@Rf@e@RkAJyCFuB?}DFe@DeJJoAD_DFiAIc@?c@DQXLpCOl@CX?t@', 'resource_state': 2}",False,False,False,False,everyone,False,g13269823,"[41.09107137657702, -85.114527605474]","[41.09137890860438, -85.11459968984127]",3.67,4.816,88.7,True,152.5,169.0,False,True,231.1,224.9,9759484562,9759484562,garmin_ping_274935723821,False,0,0,False,62.0
2,"{'id': 40463409, 'resource_state': 1}",Afternoon Run,3235.3,999,999,4.4,Run,Run,,Garmin Forerunner 235,9084498170,2023-05-16T20:37:52Z,2023-05-16T16:37:52Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,5,0,1,0,"{'id': 'a9084498170', 'summary_polyline': 'klvyFpejfOn@|Dx@zDd@hEBr@@p@An@e@fEEp@w@tGYxCg@xDMn@_@fAUd@s@lAUf@w@fAUd@[b@[\\_BzAy@hA]^g@l@u@hAU`Ai@vCUhCWzAGp@[hFAnB[fGBzBJr@Pj@VxCLr@Hr@TrCV|ATj@Qj@c@HiAFsBHcBBcC@e@AaDJoB?mADe@Ai@BoB?uBFoBIe@@YJALHfAD`B', 'resource_state': 2}",False,False,False,False,everyone,False,g13416231,"[41.07977081090212, -85.08822904899716]","[41.09102343209088, -85.1146000251174]",3.239,4.063,86.7,True,139.7,153.0,False,True,230.4,225.8,9745576940,9745576940,garmin_ping_274578850642,False,0,0,False,4.0
2,"{'id': 40463409, 'resource_state': 1}",10x1 min on 1 min off,4714.6,1152,1152,5.8,Run,Run,0,Garmin Forerunner 235,9084497712,2023-05-16T20:17:56Z,2023-05-16T16:17:56Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,6,0,1,0,"{'id': 'a9084497712', 'summary_polyline': 'ihvyFjsifOl@iBXoATq@l@eATk@`@m@fBmEx@wAb@i@nAeB\\]JQb@kBLm@PkBDiAUcDDy@CmBIoACgBMiBKa@s@iASe@Mi@OgB[aBIw@Cu@O}AAs@@q@MiAEq@?w@Co@Io@CcB?u@HiBBmBP_DAy@E]}@eEOoBAq@HgBA{BOqFAcC@y@GeBQoBGc@K[u@sA[e@s@wAr@~@rBtDFv@DhA?dBNtE@rCCt@@zABxCRlB`@jBJt@Nt@Dr@_@tOHrC?p@J`B?\\`@tEv@jERdBt@lBDT?XPpBNvCRpC?n@FxA@jAAv@SnB]fBWh@]f@s@lA[\\aAtAgA|BYd@mArDo@tAYz@', 'resource_state': 2}",False,False,False,False,everyone,False,g13416231,"[41.079943142831326, -85.08897587656975]","[41.07953829690814, -85.08795043453574]",4.093,6.827,87.7,True,154.7,171.0,False,True,228.4,224.9,9745576411,9745576411,garmin_ping_274578839748,False,0,0,False,23.0
2,"{'id': 40463409, 'resource_state': 1}",Afternoon Run,3226.3,938,938,0.0,Run,Run,,Garmin Forerunner 235,9084496872,2023-05-16T19:59:32Z,2023-05-16T15:59:32Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,5,0,1,0,"{'id': 'a9084496872', 'summary_polyline': 'mjxyFnqnfO?s@B{@CcBHEb@D\\^`@TlAFxDCf@ClCDh@ClBAhAGhCClBGtB@tCGnACHC?Kk@iAMq@M_BKs@MgBAo@Gs@Oo@M_@Mm@Cu@@sDEoB^kJh@_Fl@cEb@_Bj@yAnBwC|@}@dA}@|A}Ax@kA`BaDf@wALu@j@gEBq@Hs@Lm@ZmEp@wFDeBAo@QeBk@eDs@uE', 'resource_state': 2}",False,False,False,False,everyone,False,g13416231,"[41.09106249175966, -85.11451159603894]","[41.07997599989176, -85.08929011411965]",3.44,4.288,86.8,True,137.3,147.0,False,True,230.3,225.8,9745575545,9745575545,garmin_ping_274578821584,False,0,0,False,4.0
2,"{'id': 40463409, 'resource_state': 1}",Evening Ride,3008.6,965,1089,2.7,Ride,Ride,,Garmin Forerunner 235,9084496106,2023-05-15T22:17:18Z,2023-05-15T18:17:18Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,2,4,0,2,0,"{'id': 'a9084496106', 'summary_polyline': '{oxyF~knfOAuApDQd@BD\\Rj@\\`@rARrBA`CGv@DFAtFMlIGzHOLICIa@m@Q_@O}AAu@e@wDCa@e@}BOaAh@vADtBXzBJl@LvBBVJ^LXf@r@SLk@FuDN}E@iILq@BcCBi@Do@Ai@BsB?}@Iq@?UbBBd@?xCDz@Zd@FCp@@BHGMs@?IEIK', 'resource_state': 2}",False,False,False,False,everyone,False,,"[41.091124434024096, -85.11455954052508]","[41.09121554531157, -85.1146346423775]",3.118,4.595,True,113.9,148.0,False,True,230.8,227.5,9745574769,9745574769,garmin_ping_274578802705,False,0,0,False,3.0
2,"{'id': 40463409, 'resource_state': 1}",Afternoon Run,9711.2,2771,3137,25.6,Run,Run,,Garmin Forerunner 235,9084495774,2023-05-15T21:13:38Z,2023-05-15T17:13:38Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,1,6,0,2,0,"{'id': 'a9084495774', 'summary_polyline': 'gjxyFlpnfOz@Rd@@nAGb@Bz@@f@?f@G`@?rDBlACtB?h@A~AQr@ArEGpBGjA?h@AHADo@G{@Wi@[e@Yi@Mo@EwAYcEEs@CUOo@Uk@Mo@ASHGJp@Z`ABNTnCV`BJ~ALlANl@\\f@PTPVTdBTpD@bBHzCCr@GLK^}@PcBHe@LYd@Kh@]d@s@R{B^e@Le@Pa@VsAfAeBfAg@FUf@En@ZvCCt@?p@LpFFl@\\xBZt@`@n@dBhEZ^JHdAxBTd@H\\l@jA|AvDzAbDl@fBdBnEh@~ApBtEfAbGFn@@r@Cp@Kn@Yh@e@VoATc@P?Ln@|@jCtFPZVA\\QJn@ErA\\|AJ~Bh@~EBr@Hl@Lr@Fp@HlBEXDn@`@h@LbCG\\a@TCJDn@BhAcC`AOTEr@Fn@Bv@CdBSh@qAR_AVQGENCl@_@\\c@~Ac@FQh@Dt@Rj@LP?N_BhB_@]]c@{@}@kBcA_Aq@Wg@mAcAgAi@kAa@e@GoAGKCWKYa@k@}Aq@kAQi@OuB[{ADw@?q@GgBu@_AAu@Js@Bs@CaBF}CIm@_@[We@MyC?w@b@FjA`@jDbB@LB]JAl@RxATT@LChDb@^VVIp@a@Tk@?]S{DEeBUaDCk@Cu@BiE?q@CMe@WmA[oAQc@M[]Ko@Ug@c@YgAc@eAi@iAa@e@Kc@GaDLc@Lc@Te@Pg@F_@[G[D_CFa@@m@Ig@Ce@@}DGyB?q@EaCBaGGyC@cBI}AAaBEg@c@?sAKa@SQ_AEq@By@Jm@Du@Is@Ue@GiBAgBKo@Aa@?eBCs@a@yAQK]KyCTiCFeAVaAHg@BYKGs@AqBHGQyAAe@@y@Du@\\Mv@E', 'resource_state': 2}",False,False,False,False,everyone,False,g13416231,"[41.09079988673329, -85.11451461352408]","[41.09129567630589, -85.11497511528432]",3.505,6.088,87.5,True,139.1,155.0,False,True,234.5,226.6,9745574355,9745574355,garmin_ping_274578790593,False,0,0,False,15.0
2,"{'id': 40463409, 'resource_state': 1}",Evening Run,19869.1,5870,6065,22.8,Run,Run,,Garmin Forerunner 235,9073170468,2023-05-14T22:32:53Z,2023-05-14T18:32:53Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,12,0,1,0,"{'id': 'a9073170468', 'summary_polyline': 'alxyFdpnfOl@?r@JdCCpJMbAKjAD~DQ`OK\\EGcAOg@_AoAMm@e@mEQuCMg@Ug@Ko@Eo@@kBHkADmBJcAJsDF_AJkCf@}Fd@qCRm@n@mAfBsCx@}@xBwBrBcCdByCb@yAj@{FTcB\\{Dp@uFNgCMaCgBiKg@iBOcACcBDqAD_AP{AHg@^cAnAkBJq@f@yAR{@zAoDV_@ZkAn@gBn@qAfBaC\\o@Zc@~@y@Pi@XcBNkEWyFIm@OsCMyAEw@Qm@_@c@Q]Oo@s@uFGyBQyCKs@OgBCkBPaL@}CGu@y@iDKq@?{GCoESuG@_DMeBg@qAuAyCuCaFqBgEqEsIcA}Bo@cAaIoOm@{Ac@uAkAsB_@[c@Kc@WkAqBwA{C_CqEu@mAkCyFKa@Cq@\\qE@s@Gq@eA_DGq@AgBDsCrBiMZ}BNo@h@uAb@_A~B_ExBcDnA{Bx@cA\\[fBeAdBsAfAc@fAo@z@}@jBqEr@wAp@sDbAsDNyBPoEHo@DiBHs@HmEZ}ALcBDmBLi@G`@Bl@C`AEl@UdBUzFQtCGfB[~Fk@`Bk@lCg@tCuBpEsApB_@`@_Bz@cCrBcAf@o@h@]^}EfHWf@uAlBe@`AiAvBWh@a@vAY~AIp@QtC]tBYjCGrD@t@Dp@fA`DDn@@p@UpBMlBDn@Pn@jAnBj@nAn@dAx@bBtC|E|AjD^`@b@R^Xt@`AjB`DdAzB`@jAZf@n@|A~@|AbDjGVh@\\\\Rh@Jl@Vd@`A|AzBvEjAtBdAdB`AjBdCzDNr@BzCb@pO?v@Cr@@|CNfBp@pCFv@CvCKdBChFBr@CbB@~CFl@HdBd@lE~@rFH^N^\\b@Tn@X`JHn@DhBJ`B@h@Ep@W|B_@`BSf@qBnC_@`@Wd@[\\Yd@k@tAk@dAe@zAo@tAi@tA[|AkAnDoAlBUj@UvCAn@FbBV|Cx@`ER`BRdAR`BHlBMdCO`AOdBYbB[vCKvC[vCUpBOp@k@lAyDlGuBjB_@`@{@dAq@dAq@tAYb@i@pBo@~GSxCYxH?bBMxCDbB`@xAJfBXvCLrBZ|AXb@LVCJGHg@Lc@@iOZsFFyBAeDHoA?kAIa@YWc@U{AY]Co@@yFM}FEg@{@QAc@bAM?yCG]EeBPhBHhCEbBL|HDlGMn@W`@uBLYH?t@JdB@fB', 'resource_state': 2}",False,False,False,False,everyone,False,g13416231,"[41.091146394610405, -85.11455317027867]","[41.091302717104554, -85.11512020602822]",3.385,4.777,88.7,True,141.9,176.0,False,True,234.9,224.9,9733612362,9733612362,garmin_ping_274254170925,False,0,0,False,35.0
2,"{'id': 40463409, 'resource_state': 1}",Cool down,3148.9,989,989,16.7,Run,Run,0,Garmin Forerunner 235,9064570168,2023-05-13T13:41:57Z,2023-05-13T09:41:57Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,6,0,1,0,"{'id': 'a9064570168', 'summary_polyline': 'qqnyF`phgOe@oBuC}Jq@iC[s@[e@[D}@dCY`@]\\e@LgDFyECwAIoA@O?UL`@DtBIfCF~@?hBElA?`@Ad@Id@Qb@[Zg@n@sAX]Zb@pAbEf@pAb@vANn@Jp@^dBfAfDf@xA@t@g@lAKp@En@WVmBr@a@TGj@@t@C|C[`BAV@r@\\hBBn@?fBCn@EBc@BuBA}BBg@?g@Ia@W]_@Wk@Gs@Bg@Jk@\\}A`AaFPo@Vk@Zc@bAu@Va@^Yb@@', 'resource_state': 2}",False,False,False,False,everyone,False,g13208565,"[41.039520325139165, -85.24660427123308]","[41.03990765288472, -85.24723643437028]",3.184,3.741,87.1,True,145.0,157.0,False,True,248.9,239.0,9724376139,9724376139,garmin_ping_274027931008,False,0,0,False,7.0
2,"{'id': 40463409, 'resource_state': 1}",Pink Ribbon Run,6495.4,1335,1335,26.0,Run,Run,3,Garmin Forerunner 235,9064569683,2023-05-13T12:55:29Z,2023-05-13T08:55:29Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,1,14,0,7,0,"{'id': 'a9064569683', 'summary_polyline': '_{nyFj~hgOkARWJ]Ta@b@KNOVa@|@Op@}@hFOhA@z@Fl@Xn@JNNNf@Vd@Lj@BrEGhA@pBLh@?zC[j@AzBS`@KVSXc@r@qAbAgDd@}A`@gB?o@AWGg@MWIO[WYMoFqBi@KOAEFTLd@@j@PvCfApAl@VRV^Lh@@p@Gn@g@fCSp@eA`C[|@Ub@cAbAe@LuFXkANi@?}BUc@A{HCWGe@]QWSg@ESCw@Dc@lB{JTq@\\m@JO^Wb@Ub@Oj@IvAAb@Ed@GpBy@VQJOTqAZmAAc@i@aBm@eCWq@w@oCg@{A}AuFm@yAKKG?KLeAbC_@b@[Te@JQ@oA?qA@_GCoCDE@?D\\J~EOhD?nAEdBCVE^S\\]\\i@v@}ANGJF~CfKtAfEZhAZdBPp@^~@b@r@FR@VQVo@@c@JGDGPI`@KPUPsB|@MLIZHnFGZU`@EPGv@B^d@bBDl@@rBC`@MH{@B{GEWIc@[Uc@IUO_A@s@L_APo@jAiGVs@Zm@T[n@e@h@Qf@I', 'resource_state': 2}",False,False,False,False,everyone,False,g13416231,"[41.03998669423163, -85.24751253426075]","[41.0400571860373, -85.24753952398896]",4.865,6.598,90.3,True,173.2,190.0,False,True,248.8,239.0,9724375573,9724375573,garmin_ping_274027919361,False,0,0,False,58.0
2,"{'id': 40463409, 'resource_state': 1}",Warm up,4045.5,1154,1174,9.9,Run,Run,0,Garmin Forerunner 235,9064568801,2023-05-13T12:24:34Z,2023-05-13T08:24:34Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,6,0,1,0,"{'id': 'a9064568801', 'summary_polyline': 'gvnyFhsigOCrAIFmA@OGmFJg@Ic@Y]e@Ss@CS?w@Lu@lB_Jp@sAX_@b@[d@Sf@GtBGd@Gb@KVKb@Er@Qb@GjA?nBBb@Ah@DfA^hBz@zAn@VXRh@Dp@En@EV}@zDaAbCWf@u@jAa@^g@NkALyBJiBTc@@iAKc@Cg@MgEBwCA]O_@YWe@Kq@Cs@Dq@r@}Dl@uCPi@Vk@Zc@`@[^Sd@Md@CjA@f@AZZ?zCIp@Qj@Il@Cp@H~ARl@Nn@F|@@`BNh@HBxBD|AWhAK`DOb@KTUt@qATk@r@wBr@cC\\yAKeBUi@c@[', 'resource_state': 2}",False,False,False,False,everyone,False,g13208565,"[41.04018886573613, -85.24757171049714]","[41.03930356912315, -85.2475137077272]",3.506,4.214,87.2,True,145.0,172.0,False,True,248.0,244.1,9724374623,9724374623,garmin_ping_274027902848,False,0,0,False,9.0
2,"{'id': 40463409, 'resource_state': 1}",Afternoon Run,16142.8,4556,4608,13.1,Run,Run,,Garmin Forerunner 235,9059954639,2023-05-12T19:36:38Z,2023-05-12T15:36:38Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,10,0,1,0,"{'id': 'a9059954639', 'summary_polyline': 'ajxyFdrnfOAu@@s@Co@`@Ob@ElABf@DxCEjB@rEEfMUvBArAEf@EVMCI[_@Sg@Iq@I}A_@aECq@Is@Wi@Qk@Cu@DkBDu@@eBPqEViDLuCt@yGr@oCl@oAhAwB\\a@`Ay@^W^_@\\_@v@cAvAsB|AaDLo@Hs@Ls@jAyJRsC`@uCHcBCcBOgBe@yCg@oCo@mCEq@KuEPkDLi@Vm@r@mAj@wAhAcErAmCRi@f@{A`A}BVc@\\c@Tc@Za@Xk@l@s@`@[Tc@f@aBPeBJaBAo@Gu@YwFKkAMsCGu@Qi@[e@Qm@YcB_@qD]sEMkCMyI?mEBmAFs@@iB_@eBQi@YwCAqCEoCBu@IeBKaG?gBGuCMs@cBaDc@gAYg@_CyDcE{HkAqB{@oBNIa@c@wBkDiAsBy@cBu@qA}BwEaAuCq@qA]]e@Ic@M[e@Sm@yAgDu@mAwB_Em@qAoAsBq@qAMa@Ko@Bu@\\oDDgACo@Ok@k@mAOm@Es@?w@FuCJkBP}Af@aCz@cHJi@To@t@gB\\g@jBaCfA_BXa@fAsBX_@h@aAsE|G[`@Wd@]d@Wb@aAxBcAfCWvAc@pCO`Bq@fEOfBFjEDr@Nn@d@tANn@Hv@Cr@S`BO`B?t@Rl@nAvBhBnDlAnBp@tAjAxBdA|B\\f@d@N^V\\f@zBjEbBvClJxQXj@Pj@Xh@lAtBdB`DzBlEhFjJRp@Br@AfBH|DFlHHzC?hCLbANp@b@|ALr@Fl@[nGCfB@d@GxEFjBDt@Hp@?p@PfBFxAJr@l@pCT~ALh@Tf@Rp@Fn@@n@Hn@FtCHn@N~EBtCUtCY~AcAvAYh@_BtBYd@q@|Aq@jA]x@m@hBo@lASj@_@xASh@a@zAqAvBUh@M`@WzAEp@An@J`BP~A^~AfA|GXxAPbBB`BCt@O~AKl@WvCc@rCUxCe@hEUdBa@lASf@s@jA]b@gApBi@n@uArA}A`B{@lAu@jASb@Sn@Ml@_A~GMnASfHS~CEfBGj@AhBBt@Np@Tf@Hp@LbBHp@JhBZtCJ^v@hALr@@v@J~B?b@Er@EDwCHwAFoA@kFR}CAwBBc@Cu@Be@Hg@v@e@BoBDk@DqAAc@B', 'resource_state': 2}",False,False,False,False,everyone,False,g13208558,"[41.09101664274931, -85.11457823216915]","[41.090990575030446, -85.11458979919553]",3.543,4.583,88.0,True,149.5,184.0,False,True,230.4,224.9,9719503369,9719503369,garmin_ping_273908118546,False,0,0,False,68.0
2,"{'id': 40463409, 'resource_state': 1}",Afternoon Run,16125.8,4511,4546,13.2,Run,Run,,Garmin Forerunner 235,9054733855,2023-05-11T21:38:00Z,2023-05-11T17:38:00Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,9,0,1,0,"{'id': 'a9054733855', 'summary_polyline': 'eixyFdrnfODm@j@S|CShGQdB?pAGfKSdHGf@BBs@Ms@u@cASi@Eq@CsAS{CScBSo@Os@Eq@HsCEcB?u@N}EFwCPyC^qDJu@\\yAd@_Bn@uAZa@xAeBz@{@~@iAvAsA\\a@Xa@p@kARg@d@}AFo@L}@\\_BJ_@d@gDHs@Bq@PmA\\_GHu@Bw@GkB_@eEIq@Oo@O}AIm@_@_BGo@KyCAu@FkBHaANm@x@kAj@uAVe@p@oCRm@p@wAh@sARk@Po@j@qAZ_A\\_@Zg@n@oARm@Ve@^a@f@yATe@Pk@Ju@Dq@Bu@Au@GmA?o@Gs@Kq@OgE@aBKo@q@wAYcB]gCU{Be@sCOgBGcBMeBCo@@{CFwCDy@CkCGcBIs@s@kCKo@Cs@?kCFaCEq@AiB?cBC_D@u@EyC@w@Gq@So@gAmCkCkFYe@qCkFwBsDuBiE[e@m@kAu@eAm@uAs@qAWo@]e@iAsCq@kAi@oAMa@}@yB_@]U?e@MYc@Wg@w@iAs@oAgB{D}AaDcAiBw@eA[i@Si@Iq@Bq@LcBHgBCs@cAsDIo@?o@DqABgBF_Bz@oIXgBFo@Rq@l@uAf@wAt@kA\\c@p@sAp@iApAiBn@iA~@kAh@_@g@j@o@pAcCxDyB~DUf@wAlDmAxGGt@SnA[xAKp@En@Kl@Cp@CdEDr@Pl@h@tAJr@@v@An@WtD?n@Np@r@jArBdExAdDjBxCfAhCXb@b@Nh@D|@hAf@dAf@vAz@jBfCvEVh@xBpDdAdCnA~BRn@Vj@`BtCtB`E`BrCZb@xEjJHp@Br@@tFTxFLlIJ`BHr@Z~ATfBA`FG~CMtBAvCp@`KJr@`@zA^|CRfAXd@L^Nr@Hn@DxCFp@RnEFpEOdEKj@Oj@yAnBWd@a@T{AjB[x@q@dAg@nAw@fCkBdFe@vAuAnCMn@U~ACp@EzCLdBb@|A`@nCZ|A^vCHbB@hBCr@SlCo@jDIdBUdBKzAk@~FMp@m@lA[f@kAtBwAhBiC|By@fAmAnB{@|A_@rAMjBg@lEQ~CO~ACt@?fBQnCGvBA~ADl@Nl@Tj@N|B^zDJl@Dr@Lp@b@v@X`@Fr@DfBHt@?r@CXKn@w@r@yAN}EFkAC_ABeAHQIyBDcEVqAKaBHq@HiA?', 'resource_state': 2}",False,False,False,False,everyone,False,g13208558,"[41.09095419757068, -85.11449290439487]","[41.0906632617116, -85.11448938399553]",3.575,4.559,89.1,True,153.5,172.0,False,True,230.4,224.9,9713993107,9713993107,garmin_ping_273751369648,False,0,0,False,84.0
2,"{'id': 40463409, 'resource_state': 1}",Evening Run,6445.3,1880,1891,6.8,Run,Run,,Garmin Forerunner 235,9054451646,2023-05-10T23:18:02Z,2023-05-10T19:18:02Z,(GMT-05:00) America/Indiana/Indianapolis,-14400.0,,,,0,5,0,1,0,"{'id': 'a9054451646', 'summary_polyline': 'eixyFhwnfOMaEBSb@IfEMtAAnAGBACw@Ba@d@CjBClF@hAIpAAxCId@?lBGpACb@K?E[c@Wg@Mq@QgCKm@QgBCo@Mk@Sk@Mm@Eg@?y@FyABuEDcBZkE@u@Fm@V_BDq@\\uCZ_Bf@uAhAiBlBgC`Au@`@UvAcB`BwCbAyBPk@Hm@V}CxBuQFs@Bw@KaBe@yC[_Ba@yAMs@m@uCMgBAs@Au@Dm@FSAt@Dp@LlAFd@Xl@Pl@\\dBp@dETbBBr@@p@QvCWfBQbBIn@Gt@W`BEt@QlBKt@]vCMp@U`AUf@kA|Bw@hAq@rA]d@}CzCu@lAs@dAWl@_@zA_@`C[~A[xCIjEGp@G`C?`BOfBB~Db@zAJdBTbBBp@XvCLp@Td@l@z@@p@Cv@_@VgFN{CPe@Ce@AcCN_IHmAKi@Da@HmFPg@?]T?l@', 'resource_state': 2}",False,False,False,False,everyone,False,g13208558,"[41.09109962359071, -85.11505633592606]","[41.09120171517134, -85.11459994129837]",3.428,4.403,88.6,True,147.2,160.0,False,True,230.7,225.8,9713693545,9713693545,garmin_ping_273743246708,False,0,0,False,22.0
